M,N,K,t,tflops
8,16,16,2.0498e-5,0.00019982437310957167
8,16,32,2.3228e-5,0.00035267780265197177
8,16,64,3.1209e-5,0.0005249767695216124
8,16,128,4.8903e-5,0.0006700611414432652
8,16,256,8.186e-5,0.0008005863669679941
8,16,512,0.000186776,0.0007017603974814752
8,16,1024,0.000452662,0.0005791164268261971
8,16,2048,0.000636327,0.0008239285776023963
8,16,4096,0.00113861,0.000920926392706897
8,16,8192,0.002195005,0.0009554201471067264
8,16,16384,0.004395189,0.0009542943432011684
8,16,32768,0.008834366,0.0009495427289292746
8,16,65536,0.018488752,0.0009074282569207484
8,16,131072,0.042505223,0.0007894190321034193
8,16,262144,0.095516035,0.0007025926484490274
8,32,2,1.5963e-5,6.41483430432876e-5
8,32,4,1.6673e-5,0.0001228333233371319
8,32,8,1.8093e-5,0.00022638589509755153
8,32,16,2.0526e-5,0.0003991035759524506
8,32,32,2.3399e-5,0.0007002008632847557
8,32,64,3.1599e-5,0.0010369948416089115
8,32,128,4.9246e-5,0.0013307882873735937
8,32,256,8.3022e-5,0.0015787622557876225
8,32,512,0.00018992,0.0013802864363942713
8,32,1024,0.000410867,0.0012760528346155812
8,32,2048,0.000624894,0.0016780061898497988
8,32,4096,0.001132359,0.0018520204281504361
8,32,8192,0.002267146,0.0018500370068800158
8,32,16384,0.004449791,0.0018851689888356555
8,32,32768,0.009527297,0.0017609628418217673
8,32,65536,0.019322082,0.001736584701379489
8,32,131072,0.049229972,0.0013631708748483545
8,64,2,1.6409e-5,0.0001248095557316107
8,64,4,1.6929e-5,0.0002419516805481718
8,64,8,1.8528e-5,0.00044214162348877375
8,64,16,2.111e-5,0.0007761250592136428
8,64,32,2.3896e-5,0.0013712755272849014
8,64,64,3.2187e-5,0.002036101531674278
8,64,128,4.9187e-5,0.0026647691463191495
8,64,256,8.4573e-5,0.003099618081420784
8,64,512,0.000190261,0.0027556251675330207
8,64,1024,0.000462087,0.0022692177014285186
8,64,2048,0.000617931,0.0033938287608163377
8,64,4096,0.001160637,0.003613794838524017
8,64,8192,0.00232229,0.003612213806199915
8,64,16384,0.004516634,0.0037145396328327686
8,64,32768,0.009775787,0.0034324021175993298
8,64,65536,0.019398525,0.0034594828215031813
8,128,2,1.6437e-5,0.0002491938918294093
8,128,4,1.7115e-5,0.00047864446392053753
8,128,8,1.8736e-5,0.0008744662681468829
8,128,16,2.1171e-5,0.0015477776203296962
8,128,32,2.3715e-5,0.00276348302761965
8,128,64,3.2516e-5,0.004031000123016361
8,128,128,4.9537e-5,0.005291882835052587
8,128,256,8.4086e-5,0.006235140213590848
8,128,512,0.000190241,0.0055118297317612915
8,128,1024,0.000406852,0.005154582010165859
8,128,2048,0.000646407,0.006488642604427241
8,128,4096,0.001152677,0.00727750098249553
8,128,8192,0.002326493,0.007211376092685429
8,128,16384,0.004489872,0.00747336048778228
8,128,32768,0.00898358,0.007470169353420352
8,256,2,1.6403e-5,0.0004994208376516491
8,256,4,1.6904e-5,0.0009692380501656413
8,256,8,1.8623e-5,0.0017595446490898349
8,256,16,2.1225e-5,0.0030876796230859833
8,256,32,2.3574e-5,0.005560023754984304
8,256,64,3.2767e-5,0.008000244148075807
8,256,128,5.027e-5,0.010429441018500098
8,256,256,8.5079e-5,0.012324733482998155
8,256,512,0.000274369,0.007643545735852082
8,256,1024,0.00041278,0.010161112456998887
8,256,2048,0.000653965,0.012827304213528248
8,256,4096,0.001212064,0.013841856535628482
8,256,8192,0.002357099,0.014235478441932223
8,256,16384,0.004663071,0.014391559553779043
8,512,2,1.6484e-5,0.000993933511283669
8,512,4,1.7148e-5,0.0019108933986470725
8,512,8,1.8768e-5,0.0034919011082693943
8,512,16,2.201e-5,0.005955111313039527
8,512,32,2.3983e-5,0.010930409039736478
8,512,64,3.353e-5,0.01563638532657322
8,512,128,5.1312e-5,0.02043529778609292
8,512,256,8.8146e-5,0.02379179996823452
8,512,512,0.000202061,0.02075761280009502
8,512,1024,0.000419846,0.019980202264639892
8,512,2048,0.000630986,0.026588887867559658
8,512,4096,0.001244213,0.02696839849768488
8,512,8192,0.002364837,0.02837779686295504
8,1024,2,1.6519e-5,0.0019836551849385558
8,1024,4,1.7079e-5,0.0038372270039229465
8,1024,8,1.8734e-5,0.006996476993701292
8,1024,16,2.0865e-5,0.012563815001198178
8,1024,32,2.4395e-5,0.02149161713465874
8,1024,64,3.3359e-5,0.03143307653107108
8,1024,128,5.2461e-5,0.039975448428356306
8,1024,256,8.9746e-5,0.0467352751097542
8,1024,512,0.000301716,0.02780299354359729
8,1024,1024,0.000428168,0.039183722277236974
8,1024,2048,0.000643396,0.05215206808870432
8,1024,4096,0.001272398,0.052742038261613104
8,2048,2,1.6679e-5,0.0039292523532585884
8,2048,4,1.7291e-5,0.007580359724712277
8,2048,8,1.8777e-5,0.013960909623475529
8,2048,16,2.0746e-5,0.025271763231466304
8,2048,32,2.4537e-5,0.042734482618086975
8,2048,64,3.3781e-5,0.06208081465912792
8,2048,128,5.2637e-5,0.07968356859243499
8,2048,256,8.9634e-5,0.09358734408818081
8,2048,512,0.000203062,0.08262115019058218
8,2048,1024,0.000447369,0.07500392740668219
8,2048,2048,0.00063733,0.10529688544396153
8,4096,2,1.7001e-5,0.007709664137403683
8,4096,4,1.7547e-5,0.014939533823445603
8,4096,8,1.9327e-5,0.02712723133440265
8,4096,16,2.1348e-5,0.04911823121603897
8,4096,32,2.4523e-5,0.08551775883864128
8,4096,64,3.4571e-5,0.12132434699603714
8,4096,128,5.2784e-5,0.15892331009396787
8,4096,256,9.0226e-5,0.1859465785915368
8,4096,512,0.000203557,0.1648404722018894
8,4096,1024,0.000410498,0.16348158578117308
8,8192,2,1.7307e-5,0.015146703645923616
8,8192,4,1.8159e-5,0.028872074453439065
8,8192,8,1.9885e-5,0.052732009052049285
8,8192,16,2.1063e-5,0.09956568390067891
8,8192,32,2.6456e-5,0.1585388569700635
8,8192,64,3.7494e-5,0.22373201045500615
8,8192,128,5.9192e-5,0.2834372212461143
8,8192,256,0.000102201,0.32831803994090075
8,8192,512,0.000301246,0.22277097123281303
8,16384,2,1.8325e-5,0.028610532060027283
8,16384,4,1.9401e-5,0.05404752332354002
8,16384,8,2.0771e-5,0.10096538443021519
8,16384,16,2.5653e-5,0.16350150079912681
8,16384,32,3.5524e-5,0.23613917351649588
8,16384,64,5.669e-5,0.29594665725877584
8,16384,128,9.765e-5,0.34361937532002046
8,16384,256,0.000325445,0.20620646806680085
8,32768,2,2.0827e-5,0.05034695347385606
8,32768,4,2.0681e-5,0.10140476766113825
8,32768,8,2.4796e-5,0.16915244394257137
8,32768,16,3.431e-5,0.24449454969396678
8,32768,32,5.3441e-5,0.31393903557193914
8,32768,64,8.8646e-5,0.3785216704645444
8,32768,128,0.000244126,0.2748943742165931
8,65536,2,2.1844e-5,0.0960058597326497
8,65536,4,2.5314e-5,0.16569108003476338
8,65536,8,3.3065e-5,0.25370052926054737
8,65536,16,4.8517e-5,0.34580077086382094
8,65536,32,7.9201e-5,0.4236617214429111
8,65536,64,0.000138338,0.4851079529847186
8,131072,2,2.7872e-5,0.15048450057405283
8,131072,4,3.49e-5,0.24036126074498565
8,131072,8,4.8068e-5,0.34903087293001583
8,131072,16,7.5725e-5,0.4431090392868934
8,131072,32,0.000132689,0.5057605679445922
8,262144,2,3.9946e-5,0.20999869824262754
8,262144,4,5.3246e-5,0.3150887578409646
8,262144,8,7.9738e-5,0.42080854799468254
8,262144,16,0.000134275,0.49978673617575875
8,524288,2,6.4384e-5,0.2605805168986084
8,524288,4,9.0375e-5,0.3712800221300139
8,524288,8,0.000143606,0.46731239641797695
8,1048576,2,0.000113985,0.2943758564723428
8,1048576,4,0.000219088,0.306310085445118
8,2097152,2,0.00031945,0.21007626858663328
16,2,2,1.5839e-5,8.081318265041985e-6
16,2,4,1.6445e-5,1.5567041653998175e-5
16,2,8,1.7616e-5,2.9064486830154407e-5
16,2,16,2.0543e-5,4.984666309691866e-5
16,2,32,2.2828e-5,8.97143858419485e-5
16,2,64,3.0556e-5,0.0001340489592878649
16,2,128,4.718e-5,0.00017363289529461636
16,2,256,8.036e-5,0.00020388252862120457
16,2,512,0.000145964,0.00022449371077800005
16,2,1024,0.000371827,0.00017625401060170456
16,2,2048,0.000641778,0.00020423261626294453
16,2,4096,0.00111151,0.00023584493166953064
16,2,8192,0.002174881,0.00024106514333427896
16,2,16384,0.004250656,0.00024668568804438656
16,2,32768,0.008764638,0.00023927422900980053
16,2,65536,0.017542076,0.00023909963678187234
16,2,131072,0.0416405,0.0002014531045496572
16,2,262144,0.075158294,0.00022322507746117812
16,2,524288,0.220058219,0.00015247979444930434
16,2,1048576,0.527071043,0.00012732413379803147
16,4,2,1.5802e-5,1.6200480951778258e-5
16,4,4,1.6465e-5,3.1096264804129974e-5
16,4,8,1.7782e-5,5.7586323248228546e-5
16,4,16,2.0673e-5,9.906641513084699e-5
16,4,32,2.2793e-5,0.0001797042951783442
16,4,64,3.0719e-5,0.0002666753475048016
16,4,128,4.7225e-5,0.00034693488618316566
16,4,256,8.0522e-5,0.00040694468592434365
16,4,512,0.000146398,0.00044765638874848013
16,4,1024,0.000387882,0.00033791720162317407
16,4,2048,0.000595493,0.000440213403012294
16,4,4096,0.001093581,0.00047942310629025197
16,4,8192,0.002146193,0.0004885748858560251
16,4,16384,0.004321758,0.00048525438027765546
16,4,32768,0.00914867,0.0004584605193979016
16,4,65536,0.019592808,0.0004281473079305427
16,4,131072,0.041750351,0.00040184610663512746
16,4,262144,0.089248491,0.00037596637908421333
16,4,524288,0.237394167,0.00028268960795485766
16,8,2,1.5906e-5,3.21891110272853e-5
16,8,4,1.6316e-5,6.27604805099289e-5
16,8,8,1.7664e-5,0.00011594202898550725
16,8,16,2.0555e-5,0.0001992702505473121
16,8,32,2.3033e-5,0.00035566361307688964
16,8,64,3.1486e-5,0.0005203582544623007
16,8,128,4.8148e-5,0.0006805682479023012
16,8,256,8.2145e-5,0.0007978087528151441
16,8,512,0.000184312,0.000711141976648292
16,8,1024,0.000381609,0.0006869439662062478
16,8,2048,0.000596298,0.0008792382332323772
16,8,4096,0.001119324,0.0009367939935175159
16,8,8192,0.002227016,0.0009416869928190906
16,8,16384,0.004422805,0.0009483357281182417
16,8,32768,0.009121677,0.0009196344049454941
16,8,65536,0.018426077,0.0009105148100705322
16,8,131072,0.042554196,0.00078851053842023
16,8,262144,0.117417488,0.0005715406209337402
16,16,2,1.5994e-5,6.402400900337627e-5
16,16,4,1.665e-5,0.00012300300300300299
16,16,8,1.8079e-5,0.00022656120360639413
16,16,16,2.0779e-5,0.0003942441888445065
16,16,32,2.3082e-5,0.0007098171735551512
16,16,64,3.1933e-5,0.0010261484984185637
16,16,128,4.9136e-5,0.0013337675024422014
16,16,256,8.3562e-5,0.0015685598717120224
16,16,512,0.0001894,0.0013840760295670538
16,16,1024,0.000461277,0.001136601217923287
16,16,2048,0.000615616,0.0017032955608691132
16,16,4096,0.001136954,0.0018445354869238333
16,16,8192,0.002282365,0.0018377008059622365
16,16,16384,0.004472209,0.0018757191356665128
16,16,32768,0.008952717,0.001873980379364164
16,16,65536,0.022691825,0.0014787013384776238
16,16,131072,0.04350236,0.0015426488126161432
16,32,2,1.7542e-5,0.00011674837532778475
16,32,4,1.6938e-5,0.00024182311961270516
16,32,8,1.8751e-5,0.00043688336622046823
16,32,16,2.1518e-5,0.0007614090528859559
16,32,32,2.3464e-5,0.0013965223320831911
16,32,64,3.2185e-5,0.0020362280565480815
16,32,128,4.9675e-5,0.002638590840463009
16,32,256,8.3928e-5,0.0031234391383090265
16,32,512,0.000236522,0.0022166563786878177
16,32,1024,0.000419772,0.0024979655622576064
16,32,2048,0.000607012,0.003454877333561775
16,32,4096,0.001177575,0.003561814746406811
16,32,8192,0.002328935,0.0036019073095642433
16,32,16384,0.004535826,0.003698822662068607
16,32,32768,0.008955648,0.0037467341280050313
16,32,65536,0.01933829,0.003470258435466631
16,64,2,1.6186e-5,0.00025305819844309894
16,64,4,1.7039e-5,0.00048077938846176414
16,64,8,1.8687e-5,0.000876759244394499
16,64,16,2.1051e-5,0.0015566006365493326
16,64,32,2.358e-5,0.0027793044953350297
16,64,64,3.2286e-5,0.004059716285696587
16,64,128,4.9486e-5,0.005297336620458311
16,64,256,8.4011e-5,0.0062407065741391
16,64,512,0.000291506,0.0035970992020747427
16,64,1024,0.000412964,0.005078292538816943
16,64,2048,0.000598443,0.007008694228188816
16,64,4096,0.001145341,0.007324113953835583
16,64,8192,0.002269227,0.007393361704227916
16,64,16384,0.004505455,0.007447512404407546
16,64,32768,0.009003351,0.007453765159216829
16,128,2,1.641e-5,0.0004992078001218768
16,128,4,1.7089e-5,0.0009587453917724852
16,128,8,1.8658e-5,0.0017562439704148355
16,128,16,2.1502e-5,0.0030479025206957494
16,128,32,2.3843e-5,0.00549729480350627
16,128,64,3.2369e-5,0.008098612870338905
16,128,128,5.0531e-5,0.010375571431398549
16,128,256,8.5713e-5,0.012233570170219222
16,128,512,0.000195844,0.010708278017197361
16,128,1024,0.000471389,0.008897755357040574
16,128,2048,0.000634508,0.013220649700240186
16,128,4096,0.001169952,0.014340089166051258
16,128,8192,0.002347221,0.014295386757361151
16,128,16384,0.00462059,0.014523873358164217
16,256,2,1.626e-5,0.0010076260762607626
16,256,4,1.7267e-5,0.0018977239821625065
16,256,8,1.8628e-5,0.003518144728365901
16,256,16,2.0562e-5,0.006374477190934733
16,256,32,2.4204e-5,0.010830606511320442
16,256,64,3.341e-5,0.01569254714157438
16,256,128,5.174e-5,0.02026625434866641
16,256,256,8.8348e-5,0.023737402091728164
16,256,512,0.000201095,0.020857326139386855
16,256,1024,0.000425567,0.01971160357828497
16,256,2048,0.00064346,0.02607344046249961
16,256,4096,0.001285886,0.02609440650259821
16,256,8192,0.002453191,0.02735574360088554
16,512,2,1.6575e-5,0.001976953242835596
16,512,4,1.7376e-5,0.003771639042357274
16,512,8,1.8861e-5,0.0069493664174752135
16,512,16,2.0601e-5,0.01272481918353478
16,512,32,2.4523e-5,0.02137943970966032
16,512,64,3.3827e-5,0.030998196706772698
16,512,128,5.1834e-5,0.04045900374271714
16,512,256,8.8829e-5,0.04721773294757343
16,512,512,0.000264016,0.03177310466032362
16,512,1024,0.000485343,0.03456775105440894
16,512,2048,0.000636394,0.05272587736528
16,512,4096,0.001253364,0.05354299628838869
16,1024,2,1.6578e-5,0.003953190975992279
16,1024,4,1.7129e-5,0.007652052075427637
16,1024,8,1.8923e-5,0.013853194525180995
16,1024,16,2.0651e-5,0.02538801995060772
16,1024,32,2.4216e-5,0.04330095804426825
16,1024,64,3.3295e-5,0.06298699504430096
16,1024,128,5.1937e-5,0.08075753316518089
16,1024,256,8.9112e-5,0.09413555974503995
16,1024,512,0.000217565,0.07711357984970009
16,1024,1024,0.000448136,0.07487555563489655
16,1024,2048,0.000649404,0.10333916021459677
16,2048,2,1.7081e-5,0.007673555412446577
16,2048,4,1.7722e-5,0.01479200993115901
16,2048,8,1.9306e-5,0.027156738837667047
16,2048,16,2.0709e-5,0.05063383070162731
16,2048,32,2.459e-5,0.08528474989833265
16,2048,64,3.3865e-5,0.12385365421526649
16,2048,128,5.2323e-5,0.16032352884964549
16,2048,256,8.9824e-5,0.18677876736729604
16,2048,512,0.000250059,0.13418606008981881
16,2048,1024,0.00044761,0.1499270883134872
16,4096,2,1.7497e-5,0.014982225524375609
16,4096,4,1.814e-5,0.028902315325248073
16,4096,8,1.9901e-5,0.05268961358725692
16,4096,16,2.3149e-5,0.09059363255432198
16,4096,32,2.6567e-5,0.15787646328151464
16,4096,64,3.7443e-5,0.2240367491921053
16,4096,128,5.8498e-5,0.28679982221614414
16,4096,256,0.000101723,0.3298608181040669
16,4096,512,0.000264767,0.25346385312368985
16,8192,2,1.809e-5,0.02898220011055832
16,8192,4,1.9414e-5,0.05401133202843309
16,8192,8,2.0748e-5,0.10107730865625603
16,8192,16,2.5476e-5,0.16463746271000157
16,8192,32,3.5037e-5,0.2394214116505409
16,8192,64,5.6158e-5,0.2987502403931764
16,8192,128,9.517e-5,0.352573626142692
16,8192,256,0.000323329,0.20755596930680512
16,16384,2,2.0791e-5,0.050434130152469815
16,16384,4,2.3452e-5,0.08942316220365001
16,16384,8,2.479e-5,0.1691933844292053
16,16384,16,3.438e-5,0.24399674229203025
16,16384,32,5.2822e-5,0.31761796221271443
16,16384,64,9.0469e-5,0.3708942510694271
16,16384,128,0.000295781,0.2268870008553626
16,32768,2,2.177e-5,0.09633220027560864
16,32768,4,2.5317e-5,0.16567144606390963
16,32768,8,3.3107e-5,0.25337868124565804
16,32768,16,4.8031e-5,0.34929974391538793
16,32768,32,7.8242e-5,0.42885447713504254
16,32768,64,0.000139304,0.48174398437948657
16,65536,2,2.8207e-5,0.14869727372637997
16,65536,4,3.4692e-5,0.2418023751873631
16,65536,8,4.8098e-5,0.34881317310491083
16,65536,16,7.4877e-5,0.4481273555297355
16,65536,32,0.000131023,0.5121914778321364
16,131072,2,3.9892e-5,0.21028296400280758
16,131072,4,5.2825e-5,0.31759992427827727
16,131072,8,7.9423e-5,0.422477519106556
16,131072,16,0.000133384,0.5031252923888923
16,262144,2,6.4513e-5,0.2600594608838529
16,262144,4,8.9576e-5,0.3745917656515138
16,262144,8,0.000142439,0.471141077935116
16,524288,2,0.0001134,0.29589446208112874
16,524288,4,0.000223549,0.30019755847711244
16,1048576,2,0.000362317,0.18522140556474026
32,2,2,1.585e-5,1.6151419558359624e-5
32,2,4,1.6436e-5,3.1151131662204916e-5
32,2,8,1.8128e-5,5.6487202118270074e-5
32,2,16,2.0527e-5,9.977103327324988e-5
32,2,32,2.2605e-5,0.0001811988498119885
32,2,64,3.0978e-5,0.0002644457356833882
32,2,128,4.764e-5,0.00034391267842149453
32,2,256,8.0884e-5,0.0004051233865783097
32,2,512,0.000146899,0.00044612965370764945
32,2,1024,0.000345644,0.0003792109800835542
32,2,2048,0.000596922,0.0004391595551847646
32,2,4096,0.001126963,0.00046522201704936187
32,2,8192,0.002147785,0.00048821274010201203
32,2,16384,0.004260177,0.0004922687484581039
32,2,32768,0.008956821,0.0004682804311931655
32,2,65536,0.021223189,0.0003952567166037112
32,2,131072,0.041887022,0.00040053494373507855
32,2,262144,0.116496292,0.0002880300430506406
32,2,524288,0.272634517,0.00024614955119567637
32,4,2,1.5851e-5,3.2300801211280046e-5
32,4,4,1.6191e-5,6.324501266135507e-5
32,4,8,1.8036e-5,0.00011355067642492792
32,4,16,2.0525e-5,0.00019956151035322776
32,4,32,2.2661e-5,0.0003615021402409426
32,4,64,3.1431e-5,0.0005212688110464192
32,4,128,4.8412e-5,0.0006768569776088572
32,4,256,8.2297e-5,0.0007963352248563132
32,4,512,0.000185436,0.0007068314674604715
32,4,1024,0.0004084,0.0006418805093046033
32,4,2048,0.000628109,0.0008347086254137419
32,4,4096,0.00114444,0.0009162350145049107
32,4,8192,0.002282962,0.0009186101214124458
32,4,16384,0.004438908,0.0009448954562698754
32,4,32768,0.009216313,0.0009101913096918474
32,4,65536,0.019059638,0.0008802484076560111
32,4,131072,0.042778544,0.000784375269995164
32,4,262144,0.118739302,0.0005651781918003863
32,8,2,1.594e-5,6.424090338770389e-5
32,8,4,1.6643e-5,0.00012305473772757317
32,8,8,1.8181e-5,0.00022529013805621252
32,8,16,2.0662e-5,0.00039647662375375084
32,8,32,2.3152e-5,0.0007076710435383552
32,8,64,3.1863e-5,0.0010284028497002792
32,8,128,4.8981e-5,0.001337988199505931
32,8,256,8.3848e-5,0.0015632096174029195
32,8,512,0.000291074,0.0009006094670083896
32,8,1024,0.000423203,0.0012388570024314573
32,8,2048,0.000643576,0.0016292963068852784
32,8,4096,0.001148755,0.0018255868309604744
32,8,8192,0.002313532,0.0018129440180641547
32,8,16384,0.004511865,0.001859232933609494
32,8,32768,0.009022832,0.0018594179743122781
32,8,65536,0.021688724,0.0015470911059590228
32,8,131072,0.053318105,0.001258650584074584
32,16,2,1.6296e-5,0.0001256750122729504
32,16,4,1.7234e-5,0.00023766972264129045
32,16,8,1.8621e-5,0.0004399334085172654
32,16,16,2.1294e-5,0.0007694186155724617
32,16,32,2.3516e-5,0.0013934342575267903
32,16,64,3.2351e-5,0.0020257797286018977
32,16,128,4.954e-5,0.002645781186919661
32,16,256,8.4502e-5,0.0031022224326051452
32,16,512,0.000190239,0.0027559438390655964
32,16,1024,0.000419821,0.0024976740086846538
32,16,2048,0.00060891,0.003444108324711369
32,16,4096,0.001171918,0.003579008087596572
32,16,8192,0.002331247,0.0035983351399487057
32,16,16384,0.004517607,0.0037137395970920006
32,16,32768,0.008996886,0.0037295606502071935
32,16,65536,0.019555363,0.003431737063638246
32,32,2,1.6494e-5,0.0002483327270522614
32,32,4,1.7171e-5,0.00047708345466193
32,32,8,1.872e-5,0.0008752136752136751
32,32,16,2.1445e-5,0.0015280018652366518
32,32,32,2.3707e-5,0.0027644155734593157
32,32,64,3.2137e-5,0.004078538755951084
32,32,128,4.9804e-5,0.005263512970845715
32,32,256,8.4908e-5,0.006174777406133698
32,32,512,0.000191003,0.005489840473709837
32,32,1024,0.000392461,0.005343593376157122
32,32,2048,0.000677062,0.006194859554959516
32,32,4096,0.001221108,0.006869669185690372
32,32,8192,0.002306357,0.007274336106682529
32,32,16384,0.004544822,0.0073830024586221425
32,32,32768,0.009044459,0.007419887026963138
32,64,2,1.6552e-5,0.0004949250845819236
32,64,4,1.7513e-5,0.0009355336036087478
32,64,8,1.8732e-5,0.0017493060004270767
32,64,16,2.1443e-5,0.00305628876556452
32,64,32,2.3745e-5,0.005519983154348284
32,64,64,3.2822e-5,0.007986838096398757
32,64,128,5.0501e-5,0.010381735015148214
32,64,256,8.6071e-5,0.012182686386820185
32,64,512,0.000297333,0.007053209700907737
32,64,1024,0.000412898,0.010158208564827149
32,64,2048,0.000610591,0.013738505808307036
32,64,4096,0.001183775,0.014172639226204304
32,64,8192,0.002382758,0.01408218207640054
32,64,16384,0.004667993,0.01437638488318213
32,128,2,1.6493e-5,0.000993391135633299
32,128,4,1.8811e-5,0.0017419594917867205
32,128,8,1.8758e-5,0.003493762661264527
32,128,16,2.1717e-5,0.006035456094304002
32,128,32,2.4136e-5,0.010861120318196884
32,128,64,3.3524e-5,0.015639183868273475
32,128,128,5.1831e-5,0.02023067276340414
32,128,256,8.8428e-5,0.023715927081919753
32,128,512,0.000204155,0.020544703778991452
32,128,1024,0.000435611,0.01925710783244684
32,128,2048,0.000647891,0.025895121247246834
32,128,4096,0.001243853,0.026976203779707084
32,128,8192,0.002375592,0.02824932227419523
32,256,2,1.6555e-5,0.0019793415886439143
32,256,4,1.7249e-5,0.003799408661371674
32,256,8,1.8983e-5,0.006904704209029131
32,256,16,2.1183e-5,0.012375206533541046
32,256,32,2.4609e-5,0.021304725913283758
32,256,64,3.3483e-5,0.03131666815996177
32,256,128,5.2111e-5,0.040243940818637136
32,256,256,8.9142e-5,0.04705193960198335
32,256,512,0.00020243,0.04143954947389221
32,256,1024,0.000465412,0.036048095021185535
32,256,2048,0.000643972,0.05210542073257843
32,256,4096,0.001281482,0.0523681674810883
32,512,2,1.6613e-5,0.003944862457111901
32,512,4,1.724e-5,0.007602784222737819
32,512,8,1.8815e-5,0.013932713260696256
32,512,16,2.1769e-5,0.024084156369148787
32,512,32,2.4502e-5,0.04279552689576361
32,512,64,3.3667e-5,0.06229102682151662
32,512,128,5.2188e-5,0.08036912700237603
32,512,256,8.9457e-5,0.09377251640452956
32,512,512,0.000203146,0.08258698669922125
32,512,1024,0.000433288,0.07744140617787708
32,512,2048,0.000672139,0.09984372875253482
32,1024,2,1.6973e-5,0.007722382607671006
32,1024,4,1.7398e-5,0.01506747902057708
32,1024,8,1.9548e-5,0.026820544301207283
32,1024,16,2.0549e-5,0.05102807922526644
32,1024,32,2.4803e-5,0.08455235253799943
32,1024,64,3.3841e-5,0.12394149109068883
32,1024,128,5.2528e-5,0.15969783734389276
32,1024,256,8.9907e-5,0.18660633766002646
32,1024,512,0.000209556,0.16012155223424765
32,1024,1024,0.000427221,0.15708231571013598
32,2048,2,1.7125e-5,0.015307678832116789
32,2048,4,1.8072e-5,0.029011066843736166
32,2048,8,2.0032e-5,0.05234504792332269
32,2048,16,2.0705e-5,0.10128722530789665
32,2048,32,2.6423e-5,0.15873685804034363
32,2048,64,3.6905e-5,0.22730275030483674
32,2048,128,5.907e-5,0.2840226172337904
32,2048,256,0.000102552,0.32719432092986966
32,2048,512,0.000336859,0.19921944789956628
32,4096,2,1.7893e-5,0.02930129100765663
32,4096,4,1.9611e-5,0.05346876752842793
32,4096,8,2.2991e-5,0.0912162150406681
32,4096,16,2.5859e-5,0.16219900228160405
32,4096,32,3.6279e-5,0.23122489594531268
32,4096,64,5.5918e-5,0.30003247612575557
32,4096,128,9.6132e-5,0.3490453959139517
32,4096,256,0.000315538,0.21268076745114695
32,8192,2,2.0715e-5,0.05061916485638426
32,8192,4,2.0933e-5,0.10018401566903931
32,8192,8,2.5049e-5,0.16744396981915444
32,8192,16,3.4168e-5,0.24551065324280028
32,8192,32,5.2306e-5,0.3207512713646618
32,8192,64,8.8548e-5,0.3789405971902245
32,8192,128,0.000202645,0.3311646672752844
32,16384,2,2.1763e-5,0.09636318522262555
32,16384,4,2.5549e-5,0.1641670515480058
32,16384,8,3.2932e-5,0.2547251305720879
32,16384,16,4.8182e-5,0.34820505582997796
32,16384,32,7.8318e-5,0.42843831558517836
32,16384,64,0.000139986,0.4793969682682554
32,32768,2,2.782e-5,0.15076578001437815
32,32768,4,3.4688e-5,0.24183025830258303
32,32768,8,4.7933e-5,0.3500138943942586
32,32768,16,7.5771e-5,0.44284003114648085
32,32768,32,0.000130742,0.5132923161646602
32,65536,2,3.996e-5,0.20992512512512515
32,65536,4,5.3028e-5,0.3163840989665837
32,65536,8,7.9415e-5,0.4225200780708934
32,65536,16,0.000132875,0.5050525983066793
32,131072,2,6.4171e-5,0.2614454504371133
32,131072,4,8.8807e-5,0.37783544089992904
32,131072,8,0.000141906,0.47291068735641906
32,262144,2,0.000113215,0.29637797111690145
32,262144,4,0.000204046,0.328890857943797
32,524288,2,0.000263624,0.2545628015658665
64,2,2,1.5766e-5,3.2474946086515283e-5
64,2,4,1.6485e-5,6.211707612981499e-5
64,2,8,1.7892e-5,0.00011446456516879052
64,2,16,2.0542e-5,0.000199396358679778
64,2,32,2.2834e-5,0.00035876324778838574
64,2,64,3.0959e-5,0.0005292160599502568
64,2,128,4.8076e-5,0.0006815874864797404
64,2,256,8.1174e-5,0.000807352107817774
64,2,512,0.000182857,0.0007168005600004375
64,2,1024,0.000395803,0.0006623092801216766
64,2,2048,0.000575783,0.000910565265039086
64,2,4096,0.001120892,0.0009354835256206664
64,2,8192,0.002164273,0.0009689868145099994
64,2,16384,0.004299437,0.0009755472635138043
64,2,32768,0.008640911,0.0009708013425899191
64,2,65536,0.018076671,0.0009281142528953478
64,2,131072,0.062142013,0.000539963711828904
64,2,262144,0.140843016,0.00047647988452618773
64,4,2,1.5925e-5,6.430141287284145e-5
64,4,4,1.6625e-5,0.00012318796992481201
64,4,8,1.8013e-5,0.00022739132848498308
64,4,16,2.0703e-5,0.00039569144568420036
64,4,32,2.2911e-5,0.0007151150102570818
64,4,64,3.1778e-5,0.0010311536282963058
64,4,128,4.8894e-5,0.00134036896142676
64,4,256,8.3091e-5,0.0015774512281715228
64,4,512,0.000188124,0.001393463885522315
64,4,1024,0.00038467,0.00136295526035303
64,4,2048,0.000640452,0.0016372436966392487
64,4,4096,0.001151599,0.0018210783441111014
64,4,8192,0.002248492,0.0018653853338148412
64,4,16384,0.004486211,0.0018698647923604127
64,4,32768,0.009407961,0.0017832999095128053
64,4,65536,0.019111756,0.0017556959182609907
