M,N,K,t,tflops
8,16,64,1.8234e-5,0.0008985411867939015
8,16,128,2.3147e-5,0.00141564781613168
8,16,256,3.4193e-5,0.0019166496066446348
8,16,512,5.5857e-5,0.002346563546198328
8,16,1024,9.8944e-5,0.0026494178525226387
8,16,2048,0.000330199,0.00158779402723812
8,16,4096,0.000456974,0.002294607570671417
8,16,8192,0.000725729,0.002889717787218093
8,16,16384,0.001413926,0.002966423985413664
8,16,32768,0.002870856,0.002921988424358449
8,16,65536,0.005649637,0.002969609551905724
8,16,131072,0.011187502,0.0029992783018049965
8,16,262144,0.033238843,0.0020189891687866514
8,32,2,1.5386e-5,6.655401013908747e-5
8,32,4,1.5403e-5,0.0001329611114717912
8,32,8,1.5369e-5,0.0002665105081657883
8,32,16,1.5522e-5,0.0005277670403298544
8,32,32,1.5538e-5,0.0010544471617968852
8,32,64,1.8223e-5,0.001798167151402074
8,32,128,2.3223e-5,0.0028220298841665587
8,32,256,3.4485e-5,0.003800840945338553
8,32,512,5.6184e-5,0.004665812330912715
8,32,1024,9.9468e-5,0.005270921301323038
8,32,2048,0.000331334,0.003164709930161106
8,32,4096,0.000460129,0.004557747935904931
8,32,8192,0.000746855,0.005615954904231744
8,32,16384,0.001423962,0.005891033609042938
8,32,32768,0.002892622,0.005800002903939747
8,32,65536,0.005670997,0.005916848836280464
8,32,131072,0.012254261,0.005476369729680149
8,64,2,1.545e-5,0.00013255663430420712
8,64,4,1.5254e-5,0.0002685197325291727
8,64,8,1.5579e-5,0.0005258360613646575
8,64,16,1.5469e-5,0.0010591505591828819
8,64,32,1.5747e-5,0.0020809042992315997
8,64,64,1.834e-5,0.003573391494002181
8,64,128,2.3605e-5,0.005552721880957424
8,64,256,3.4615e-5,0.0075731330348114976
8,64,512,5.6766e-5,0.009235951097487934
8,64,1024,0.000100198,0.010465039222339767
8,64,2048,0.000332493,0.0063073568466103045
8,64,4096,0.00055051,0.0076189424351964545
8,64,8192,0.000729197,0.011503898123552346
8,64,16384,0.001516305,0.0110645391263631
8,64,32768,0.002844487,0.011796303516240362
8,64,65536,0.005721694,0.01172884533846095
8,128,2,1.607e-5,0.0002548848786558805
8,128,4,1.6039e-5,0.0005107550346031548
8,128,8,1.6105e-5,0.0010173238124805961
8,128,16,1.5994e-5,0.0020487682881080408
8,128,32,1.5976e-5,0.004102153229844767
8,128,64,1.8991e-5,0.006901795587383497
8,128,128,2.4038e-5,0.010905399783675846
8,128,256,3.5094e-5,0.014939533823445603
8,128,512,5.7159e-5,0.018344897566437483
8,128,1024,0.000100819,0.020801158511788452
8,128,2048,0.000333202,0.012587871621418839
8,128,4096,0.000549898,0.015254843625545099
8,128,8192,0.000816492,0.020547924535696614
8,128,16384,0.001517334,0.022114071127385268
8,128,32768,0.002871008,0.023374669802382994
8,256,2,1.6172e-5,0.0005065545387088796
8,256,4,1.6014e-5,0.0010231047833145998
8,256,8,1.5959e-5,0.002053261482549032
8,256,16,1.6014e-5,0.004092419133258399
8,256,32,1.6081e-5,0.008150736894471737
8,256,64,1.8972e-5,0.01381741513809825
8,256,128,2.4343e-5,0.021537526188226592
8,256,256,3.5283e-5,0.029719014823002578
8,256,512,5.7293e-5,0.03660398303457665
8,256,1024,0.000100797,0.04161139716459815
8,256,2048,0.000333967,0.025118074540298893
8,256,4096,0.00054001,0.031068343178830025
8,256,8192,0.000819773,0.04093137002560465
8,256,16384,0.00152346,0.04405029603665341
8,512,2,1.6128e-5,0.001015873015873016
8,512,4,1.6379e-5,0.0020006105378838758
8,512,8,1.6426e-5,0.003989772312187994
8,512,16,1.6494e-5,0.007946647265672365
8,512,32,1.6498e-5,0.015889441144381136
8,512,64,1.9221e-5,0.027276832630976536
8,512,128,2.4678e-5,0.04249031526055596
8,512,256,3.5432e-5,0.059188078573041314
8,512,512,5.7087e-5,0.07347213901588803
8,512,1024,0.000101014,0.08304401370107113
8,512,2048,0.000334019,0.050228328328628016
8,512,4096,0.000511979,0.06553868811025453
8,512,8192,0.000746483,0.08990005666572447
8,1024,2,1.6505e-5,0.0019853377764313847
8,1024,4,1.6499e-5,0.003972119522395297
8,1024,8,1.6623e-5,0.007884978644047405
8,1024,16,1.6694e-5,0.015702887264885588
8,1024,32,1.641e-5,0.03194929920780012
8,1024,64,1.9605e-5,0.05348513134404489
8,1024,128,2.4879e-5,0.08429406326620845
8,1024,256,3.6005e-5,0.11649226496319956
8,1024,512,5.7819e-5,0.145083934346841
8,1024,1024,0.000101777,0.1648429016378946
8,1024,2048,0.000253053,0.1325984359007797
8,1024,4096,0.000548875,0.12226620633113186
8,2048,2,1.6631e-5,0.003940592868739101
8,2048,4,1.6398e-5,0.007993169898768141
8,2048,8,1.6631e-5,0.015762371474956405
8,2048,16,1.6783e-5,0.031239230173389743
8,2048,32,1.7084e-5,0.06137766331070007
8,2048,64,1.956e-5,0.10721635991820042
8,2048,128,2.5222e-5,0.166295456347633
8,2048,256,3.6038e-5,0.23277118597036459
8,2048,512,5.8172e-5,0.28840706869284194
8,2048,1024,0.000102229,0.32822811530974577
8,2048,2048,0.000336575,0.1993875480947783
8,4096,2,1.667e-5,0.007862747450509897
8,4096,4,1.6718e-5,0.01568034453882043
8,4096,8,1.7107e-5,0.030647571169696613
8,4096,16,1.7064e-5,0.06144960150023441
8,4096,32,1.715e-5,0.12228291545189506
8,4096,64,1.9969e-5,0.21004076318293352
8,4096,128,2.5279e-5,0.3318409747221014
8,4096,256,3.6411e-5,0.46077328279915414
8,4096,512,5.8455e-5,0.5740215892566931
8,4096,1024,0.000102556,0.6543631186863762
8,8192,2,1.9e-5,0.013797052631578948
8,8192,4,1.9048e-5,0.027524569508609827
8,8192,8,1.8945e-5,0.05534842966481921
8,8192,16,1.9189e-5,0.1092892803168482
8,8192,32,1.9532e-5,0.21474011877943888
8,8192,64,2.3604e-5,0.35538925605829524
8,8192,128,3.3331e-5,0.5033517146200234
8,8192,256,5.1075e-5,0.6569639158100833
8,8192,512,8.677e-5,0.7734109023856172
8,16384,2,2.1532e-5,0.024349247631432286
8,16384,4,2.1306e-5,0.04921505679151413
8,16384,8,2.1478e-5,0.09764186609553963
8,16384,16,2.126e-5,0.19728617121354658
8,16384,32,2.1892e-5,0.3831814361410561
8,16384,64,2.8708e-5,0.584409084575728
8,16384,128,4.1836e-5,0.8020468496032126
8,16384,256,6.8023e-5,0.986561368948738
8,32768,2,2.7794e-5,0.03772670360509463
8,32768,4,2.798e-5,0.07495182273052181
8,32768,8,2.8166e-5,0.14891372576865722
8,32768,16,2.8325e-5,0.29615562224183584
8,32768,32,2.8673e-5,0.5851224496913473
8,32768,64,3.9169e-5,0.8566578671908909
8,32768,128,6.0457e-5,1.1100263658468004
8,65536,2,4.1723e-5,0.05026369148910673
8,65536,4,4.1901e-5,0.10010033173432616
8,65536,8,4.2014e-5,0.19966220783548339
8,65536,16,4.209e-5,0.3986033737229746
8,65536,32,4.2459e-5,0.7902784333121363
8,65536,64,6.4132e-5,1.0464177633630636
8,131072,2,6.7832e-5,0.06183370680504777
8,131072,4,6.814e-5,0.12310842383328442
8,131072,8,6.8345e-5,0.24547832321310994
8,131072,16,6.8493e-5,0.489895784970727
8,131072,32,6.915e-5,0.9704824873463486
8,262144,2,0.000121238,0.06919124366947657
8,262144,4,0.000121494,0.13809090160830986
8,262144,8,0.000122055,0.2749123919544468
8,262144,16,0.000122709,0.5468943924243536
8,524288,2,0.000380608,0.04408004035648226
8,524288,4,0.000382558,0.08771070530481652
8,524288,8,0.000387187,0.17332416635889117
8,1048576,2,0.000493059,0.06805358385101985
8,1048576,4,0.000545485,0.12302604837896551
8,2097152,2,0.000912476,0.07354589490572903
16,2,2,1.5899e-5,8.050820806340021e-6
16,2,4,1.4471e-5,1.7690553520834773e-5
16,2,8,1.4607e-5,3.505168754706648e-5
16,2,16,1.4591e-5,7.018024809814269e-5
16,2,32,1.4632e-5,0.00013996719518862767
16,2,64,1.7117e-5,0.00023929426885552376
16,2,128,2.2454e-5,0.00036483477331433154
16,2,256,3.3158e-5,0.0004941190662886785
16,2,512,5.4205e-5,0.0006045198782400148
16,2,1024,9.6868e-5,0.0006765495313209729
16,2,2048,0.00032578,0.00040233286266805817
16,2,4096,0.000536616,0.0004885132012463289
16,2,8192,0.000717235,0.0007309849630874121
16,2,16384,0.001450389,0.0007229619088396285
16,2,32768,0.002832275,0.000740447873176157
16,2,65536,0.005548631,0.0007559169099549059
16,2,131072,0.010981645,0.0007638753574714899
16,2,262144,0.02761126,0.0006076222526606899
16,2,524288,0.056780249,0.0005909525335121373
16,2,1048576,0.111978821,0.0005992996122007751
16,4,2,1.4853e-5,1.723557530465226e-5
16,4,4,1.4904e-5,3.435319377348363e-5
16,4,8,1.5195e-5,6.739058900954261e-5
16,4,16,1.5019e-5,0.0001363606098941341
16,4,32,1.5005e-5,0.00027297567477507496
16,4,64,1.7713e-5,0.00046248518037599496
16,4,128,2.2999e-5,0.0007123787990782207
16,4,256,3.3681e-5,0.0009728927288382175
16,4,512,5.4685e-5,0.0011984273566791625
16,4,1024,9.7232e-5,0.0013480335691953267
16,4,2048,0.000263742,0.000993941048448863
16,4,4096,0.000536834,0.000976629647153496
16,4,8192,0.00070264,0.0014923374701127177
16,4,16384,0.001384938,0.0015142569559070513
16,4,32768,0.002737505,0.001532163046277541
16,4,65536,0.005539572,0.0015143061593928195
16,4,131072,0.010964664,0.0015301167459395016
16,4,262144,0.029423925,0.0011403791982204957
16,4,524288,0.058473273,0.0011476844130137885
16,8,2,1.5919e-5,3.216282429800866e-5
16,8,4,1.5575e-5,6.574638844301766e-5
16,8,8,1.5866e-5,0.000129081053825791
16,8,16,1.5889e-5,0.00025778840707407644
16,8,32,1.5789e-5,0.0005188422319336246
16,8,64,1.82e-5,0.0009002197802197803
16,8,128,2.3232e-5,0.0014104683195592287
16,8,256,3.4655e-5,0.0018910979656615208
16,8,512,5.5939e-5,0.002343123759809793
16,8,1024,9.8732e-5,0.0026551067536361057
16,8,2048,0.000267809,0.0019576937294863133
16,8,4096,0.000541112,0.001937816939931105
16,8,8192,0.000744996,0.002814984241526129
16,8,16384,0.001458931,0.0028749159487323254
16,8,32768,0.002859838,0.0029332458691716102
16,8,65536,0.005602366,0.002994666182109487
16,8,131072,0.011088483,0.0030260615451184803
16,8,262144,0.032940529,0.002037273414765136
16,16,2,1.5884e-5,6.446738856711156e-5
16,16,4,1.5972e-5,0.00012822439268720263
16,16,8,1.6001e-5,0.0002559840009999375
16,16,16,1.5927e-5,0.0005143467068500032
16,16,32,1.5966e-5,0.0010261806338469248
16,16,64,1.8599e-5,0.0017618151513522234
16,16,128,2.3239e-5,0.002820086922845217
16,16,256,3.4748e-5,0.0037720732128467827
16,16,512,5.6212e-5,0.004663488223155198
16,16,1024,9.9189e-5,0.005285747411507324
16,16,2048,0.000281823,0.003720689936591407
16,16,4096,0.000461915,0.004540125347737138
16,16,8192,0.000739253,0.005673705754322268
16,16,16384,0.001465128,0.005725512037173544
16,16,32768,0.002869804,0.005846119107785758
16,16,65536,0.005608195,0.005983107220772459
16,16,131072,0.011131809,0.00602856768383288
16,32,2,1.5586e-5,0.00013139997433594253
16,32,4,1.5597e-5,0.0002626146053728281
16,32,8,1.5997e-5,0.0005120960180033757
16,32,16,1.5921e-5,0.001029081087871365
16,32,32,1.5992e-5,0.002049024512256128
16,32,64,1.8388e-5,0.0035640635196867517
16,32,128,2.3119e-5,0.005669449370647519
16,32,256,3.4874e-5,0.007516889373171991
16,32,512,5.6304e-5,0.009311736288718385
16,32,1024,9.9547e-5,0.01053347664922097
16,32,2048,0.000330286,0.0063495031578692405
16,32,4096,0.00053814,0.007794075891032074
16,32,8192,0.000806482,0.010401481992158535
16,32,16384,0.001467279,0.011434237115095358
16,32,32768,0.002803476,0.011968867220550487
16,32,65536,0.005645842,0.011886422609771935
16,64,2,1.6118e-5,0.0002541258220622906
16,64,4,1.6043e-5,0.0005106276880882628
16,64,8,1.6089e-5,0.0010183355087326745
16,64,16,1.6011e-5,0.0020465929673349572
16,64,32,1.6142e-5,0.004059967785900137
16,64,64,1.8967e-5,0.0069105288132018765
16,64,128,2.4214e-5,0.010826133641694886
16,64,256,3.5215e-5,0.014888201050688627
16,64,512,5.7113e-5,0.018359672929105456
16,64,1024,0.000100489,0.020869468300012937
16,64,2048,0.000332442,0.012616648919209966
16,64,4096,0.000548061,0.015305975064819427
16,64,8192,0.000750847,0.022344387072199795
16,64,16384,0.00150965,0.02222663001357931
16,64,32768,0.002871507,0.023370607837626723
16,128,2,1.6697e-5,0.0004906270587530693
16,128,4,1.6976e-5,0.0009651272384542884
16,128,8,1.6782e-5,0.0019525682278631869
16,128,16,1.6678e-5,0.003929487948195228
16,128,32,1.6789e-5,0.007807016498898088
16,128,64,1.9572e-5,0.013393827917433068
16,128,128,2.4824e-5,0.02112020625201418
16,128,256,3.5888e-5,0.02921801159161837
16,128,512,5.7301e-5,0.036598872620024085
16,128,1024,0.000101121,0.04147807082604009
16,128,2048,0.00033293,0.025196311536959722
16,128,4096,0.000548072,0.030611335736910477
16,128,8192,0.00072552,0.04624880361671629
16,128,16384,0.001455962,0.046092455709695716
16,256,2,1.6978e-5,0.0009650135469431028
16,256,4,1.6762e-5,0.0019548979835341844
16,256,8,1.7076e-5,0.0038379011478097916
16,256,16,1.7086e-5,0.0076713098443169855
16,256,32,1.7099e-5,0.015330955026609742
16,256,64,1.9818e-5,0.026455141790291656
16,256,128,2.4819e-5,0.04224892219670414
16,256,256,3.5954e-5,0.05832875340713133
16,256,512,5.7487e-5,0.07296091290204743
16,256,1024,0.000101454,0.08268385672324403
16,256,2048,0.000332957,0.05038853665788676
16,256,4096,0.000546536,0.06139473337529458
16,256,8192,0.000742917,0.09033157674410466
16,512,2,1.7196e-5,0.0019055594324261457
16,512,4,1.7117e-5,0.00382870830168838
16,512,8,1.7191e-5,0.007624454656506312
16,512,16,1.7063e-5,0.01536330070913673
16,512,32,1.7115e-5,0.030633245690914402
16,512,64,1.9874e-5,0.052761195531850665
16,512,128,2.4805e-5,0.08454553517436
16,512,256,3.6108e-5,0.11615996455079207
16,512,512,5.7762e-5,0.14522710432464248
16,512,1024,0.000101397,0.1654606743789264
16,512,2048,0.000333847,0.10050841253628158
16,512,4096,0.000480877,0.13955515443658148
16,1024,2,1.7161e-5,0.00381889167297943
16,1024,4,1.7137e-5,0.007648479897298244
16,1024,8,1.7215e-5,0.015227650304966598
16,1024,16,1.7243e-5,0.03040584585049005
16,1024,32,1.7164e-5,0.0610915870426474
16,1024,64,2.0109e-5,0.10428922373066786
16,1024,128,2.5531e-5,0.1642827934667659
16,1024,256,3.6451e-5,0.2301338234890675
16,1024,512,5.8374e-5,0.28740905197519445
16,1024,1024,0.000102304,0.32798748827025337
16,1024,2048,0.000336934,0.19917510254233767
16,2048,2,1.7276e-5,0.007586941421625377
16,2048,4,1.7177e-5,0.015261337835477675
16,2048,8,1.7538e-5,0.029894400729843767
16,2048,16,1.7147e-5,0.06115215489590015
16,2048,32,1.7353e-5,0.12085241744943236
16,2048,64,2.0173e-5,0.2079167203688098
16,2048,128,2.5534e-5,0.3285269836296702
16,2048,256,3.6679e-5,0.4574065814226124
16,2048,512,5.8818e-5,0.5704789690230881
16,2048,1024,0.000102419,0.6552384225583144
16,4096,2,1.7522e-5,0.014960849218125787
16,4096,4,1.7775e-5,0.029495808720112524
16,4096,8,1.7722e-5,0.05916803972463604
16,4096,16,1.7708e-5,0.11842963632256608
16,4096,32,1.7821e-5,0.23535738735200043
16,4096,64,2.0711e-5,0.40503152913910484
16,4096,128,2.6306e-5,0.6377714589827416
16,4096,256,3.7281e-5,0.9000410933183124
16,4096,512,5.8868e-5,1.139988856424543
16,8192,2,1.9628e-5,0.02671122885673528
16,8192,4,1.9718e-5,0.05317861852114819
16,8192,8,1.9959e-5,0.10507299964928102
16,8192,16,2.0186e-5,0.20778281977608243
16,8192,32,2.0148e-5,0.4163494143339289
16,8192,64,2.4896e-5,0.673892030848329
16,8192,128,3.3662e-5,0.996804467946052
16,8192,256,5.1862e-5,1.2939891249855386
16,16384,2,2.2406e-5,0.04679889315361957
16,16384,4,2.2174e-5,0.0945770722467755
16,16384,8,2.2468e-5,0.18667901014776572
16,16384,16,2.2488e-5,0.3730259694059054
16,16384,32,2.2543e-5,0.744231734906623
16,16384,64,2.9329e-5,1.1440701012649597
16,16384,128,4.2344e-5,1.5848494237672397
16,32768,2,2.9489e-5,0.07111641629082031
16,32768,4,2.9648e-5,0.14147004856988665
16,32768,8,2.9586e-5,0.2835330223754478
16,32768,16,3.001e-5,0.5590541819393535
16,32768,32,3.0077e-5,1.1156176480367057
16,32768,64,4.0165e-5,1.670829428606996
16,65536,2,4.3401e-5,0.09664072256399621
16,65536,4,4.3884e-5,0.19115413362501138
16,65536,8,4.3653e-5,0.3843313403431609
16,65536,16,4.4325e-5,0.757009182177101
16,65536,32,4.4456e-5,1.5095569551916501
16,131072,2,7.1006e-5,0.11813942483733768
16,131072,4,7.0937e-5,0.23650867671313983
16,131072,8,7.1362e-5,0.47020027465597936
16,131072,16,7.214e-5,0.9302587191571944
16,262144,2,0.000126265,0.13287305270660912
16,262144,4,0.000127033,0.2641394913132808
16,262144,8,0.000128247,0.5232782365279499
16,524288,2,0.000393955,0.08517326090543337
16,524288,4,0.000326893,0.20529305919674024
16,1048576,2,0.000568172,0.1181136416437276
32,2,2,1.4525e-5,1.7624784853700513e-5
32,2,4,1.4733e-5,3.4751917464196025e-5
32,2,8,1.4613e-5,7.007459111749811e-5
32,2,16,1.466e-5,0.00013969986357435197
32,2,32,1.4663e-5,0.00027934256291345567
32,2,64,1.7176e-5,0.0004769445738239404
32,2,128,2.2588e-5,0.0007253408889675934
32,2,256,3.3445e-5,0.0009797578113320375
32,2,512,5.4523e-5,0.001201988151789153
32,2,1024,9.6909e-5,0.0013525265971168828
32,2,2048,0.000326387,0.000803169243873071
32,2,4096,0.000478493,0.0010957067292520475
32,2,8192,0.000703591,0.0014903203707835944
32,2,16384,0.001429525,0.0014670271593711197
32,2,32768,0.002838423,0.0014776881388010173
32,2,65536,0.005561491,0.0015083379618882778
32,2,131072,0.011010633,0.0015237285631080429
32,2,262144,0.032644525,0.0010278731885362093
32,2,524288,0.060634482,0.0011067772294978953
32,4,2,1.5632e-5,3.2753326509723646e-5
32,4,4,1.5433e-5,6.635132508261518e-5
32,4,8,1.5672e-5,0.00013067891781521186
32,4,16,1.5949e-5,0.00025681860931719855
32,4,32,1.6e-5,0.000512
32,4,64,1.8299e-5,0.0008953494726487787
32,4,128,2.3251e-5,0.0014093157283557695
32,4,256,3.4689e-5,0.001889244429069734
32,4,512,5.5705e-5,0.0023529665200610356
32,4,1024,9.8204e-5,0.0026693821025620137
32,4,2048,0.000327698,0.0015999121142027109
32,4,4096,0.000537223,0.001951844950793246
32,4,8192,0.000795663,0.0026357289455460416
32,4,16384,0.001393754,0.0030093574619337415
32,4,32768,0.002838433,0.0029553658656026054
32,4,65536,0.00555926,0.0030178865532462956
32,4,131072,0.011004176,0.003049245304691601
32,4,262144,0.032660119,0.002054764834139153
32,8,2,1.5902e-5,6.439441579675512e-5
32,8,4,1.5793e-5,0.0001296777053124802
32,8,8,1.602e-5,0.00025568039950062425
32,8,16,1.5984e-5,0.0005125125125125125
32,8,32,1.597e-5,0.00102592360676268
32,8,64,1.8465e-5,0.0017746005957216355
32,8,128,2.3158e-5,0.002829950772951032
32,8,256,3.4732e-5,0.0037738108948520096
32,8,512,5.6137e-5,0.004669718723836328
32,8,1024,9.911e-5,0.005289960649783068
32,8,2048,0.000258025,0.004063854277686271
32,8,4096,0.000541417,0.003873450593535112
32,8,8192,0.000725398,0.0057820727380003805
32,8,16384,0.001488924,0.0056340068398387025
32,8,32768,0.002798441,0.005995200899357892
32,8,65536,0.005592748,0.005999632381076351
32,8,131072,0.011991994,0.005596138890663221
32,16,2,1.5922e-5,0.0001286270569023992
32,16,4,1.5853e-5,0.00025837380937362016
32,16,8,1.5962e-5,0.0005132188948753289
32,16,16,1.6073e-5,0.0010193492191874572
32,16,32,1.5847e-5,0.0020677730800782485
32,16,64,1.891e-5,0.003465679534637758
32,16,128,2.3255e-5,0.00563629327026446
32,16,256,3.4699e-5,0.007554799850139774
32,16,512,5.6554e-5,0.009270573257417689
32,16,1024,9.9579e-5,0.01053009168599805
32,16,2048,0.000329874,0.006357433444284787
32,16,4096,0.000487061,0.008611455238666204
32,16,8192,0.000753687,0.011130095119061361
32,16,16384,0.001437859,0.011668192778290499
32,16,32768,0.002809255,0.011944245716391001
32,16,65536,0.005638267,0.011902391993852013
32,32,2,1.5996e-5,0.000256064016004001
32,32,4,1.599e-5,0.0005123202001250781
32,32,8,1.6104e-5,0.0010173869846000993
32,32,16,1.6005e-5,0.0020473601999375195
32,32,32,1.5978e-5,0.004101639754662661
32,32,64,1.8957e-5,0.006914174183678851
32,32,128,2.4094e-5,0.0108800531252594
32,32,256,3.519e-5,0.014898778061949417
32,32,512,5.6807e-5,0.018458570246624534
32,32,1024,9.9953e-5,0.02098138124918712
32,32,2048,0.00033063,0.012685793787617578
32,32,4096,0.000472484,0.01775426892762506
32,32,8192,0.0007682,0.021839645925540222
32,32,16384,0.00142845,0.023490099058419967
32,32,32768,0.002855692,0.023500035718137673
32,64,2,1.6499e-5,0.0004965149402994121
32,64,4,1.6062e-5,0.0010200473166479891
32,64,8,1.6241e-5,0.0020176097530940212
32,64,16,1.6127e-5,0.004063744031748
32,64,32,1.6021e-5,0.008181262093502277
32,64,64,1.9041e-5,0.013767344152092853
32,64,128,2.4639e-5,0.02127878566500264
32,64,256,3.5198e-5,0.029790783567248142
32,64,512,5.731e-5,0.03659312510905602
32,64,1024,0.000100714,0.041645689775006454
32,64,2048,0.000269049,0.03117873695869526
32,64,4096,0.000542301,0.03093709213149155
32,64,8192,0.000767142,0.04373953192498912
32,64,16384,0.00151433,0.044315878309219264
32,128,2,1.6755e-5,0.0009778573560131304
32,128,4,1.6685e-5,0.0019639196883428226
32,128,8,1.6516e-5,0.003968031000242189
32,128,16,1.6731e-5,0.007834080449465064
32,128,32,1.6742e-5,0.01565786644367459
32,128,64,1.9113e-5,0.027430963218751634
32,128,128,2.4925e-5,0.04206924774322969
32,128,256,3.5911e-5,0.05839859653031104
32,128,512,5.7666e-5,0.07273443623625707
32,128,1024,0.0001012,0.08289138339920948
32,128,2048,0.000333509,0.050305137192699446
32,128,4096,0.000509038,0.06591734212377073
32,128,8192,0.000806573,0.08320246772455811
32,256,2,1.7052e-5,0.0019216514191883651
32,256,4,1.6994e-5,0.003856419912910439
32,256,8,1.7148e-5,0.00764357359458829
32,256,16,1.7199e-5,0.01524181638467353
32,256,32,1.7172e-5,0.03053156300955043
32,256,64,2.0122e-5,0.0521109233674585
32,256,128,2.5337e-5,0.08277033587243951
32,256,256,3.6329e-5,0.11545332929615461
32,256,512,5.8144e-5,0.144272977435333
32,256,1024,0.000101866,0.16469887891936466
32,256,2048,0.000335063,0.10014365059705191
32,256,4096,0.000552104,0.12155112804833872
32,512,2,1.7161e-5,0.00381889167297943
32,512,4,1.7048e-5,0.007688409197559831
32,512,8,1.7266e-5,0.015182671145604076
32,512,16,1.7087e-5,0.030683443553578743
32,512,32,1.7151e-5,0.061137892834237074
32,512,64,2.0123e-5,0.10421666749490632
32,512,128,2.5382e-5,0.1652471830431014
32,512,256,3.6431e-5,0.2302601630479537
32,512,512,5.8217e-5,0.28818413865365783
32,512,1024,0.000101766,0.32972143938053966
32,512,2048,0.000336004,0.19972638420971178
32,1024,2,1.7201e-5,0.007620022091738852
32,1024,4,1.72e-5,0.015240930232558137
32,1024,8,1.7303e-5,0.030300410333468187
32,1024,16,1.7253e-5,0.060776444676288184
32,1024,32,1.7424e-5,0.12035996326905417
32,1024,64,2.0147e-5,0.20818503995632104
32,1024,128,2.544e-5,0.32974088050314465
32,1024,256,3.655e-5,0.45902095759233924
32,1024,512,5.859e-5,0.5726989588667009
32,1024,1024,0.00010294,0.6519221293957645
32,2048,2,1.7169e-5,0.015268448948686585
32,2048,4,1.73e-5,0.030305664739884393
32,2048,8,1.7713e-5,0.059198103088127355
32,2048,16,1.771e-5,0.11841626199887068
32,2048,32,1.7744e-5,0.23637871956717763
32,2048,64,2.0624e-5,0.4067401086113266
32,2048,128,2.6065e-5,0.6436683675426818
32,2048,256,3.7166e-5,0.90282602378518
32,2048,512,5.8825e-5,1.1408221674458139
32,4096,2,1.7744e-5,0.029547339945897203
32,4096,4,1.7748e-5,0.05908136128014424
32,4096,8,1.7723e-5,0.11832940247136489
32,4096,16,1.7877e-5,0.23462012641942162
32,4096,32,1.8058e-5,0.4645369365378226
32,4096,64,2.0989e-5,0.7993337462480348
32,4096,128,2.6534e-5,1.2645824979271878
32,4096,256,3.7548e-5,1.7872819857249387
32,8192,2,2.0228e-5,0.05183784852679454
32,8192,4,2.0403e-5,0.10278645297260207
32,8192,8,2.0485e-5,0.20475001220405173
32,8192,16,2.0554e-5,0.4081253284032305
32,8192,32,2.0888e-5,0.8031987744159326
32,8192,64,2.4761e-5,1.3551323452203061
32,8192,128,3.4122e-5,1.9667330168219914
32,16384,2,2.3107e-5,0.090758298351149
32,16384,4,2.3096e-5,0.18160304814686526
32,16384,8,2.3257e-5,0.3606917487208152
32,16384,16,2.3674e-5,0.7086768606910535
32,16384,32,2.3593e-5,1.4222198109608781
32,16384,64,2.9545e-5,2.271411880182772
32,32768,2,3.0809e-5,0.1361389204453244
32,32768,4,3.083e-5,0.2720923775543302
32,32768,8,3.0958e-5,0.5419347503068674
32,32768,16,3.1392e-5,1.0688848114169216
32,32768,32,3.1674e-5,2.118736629412136
32,65536,2,4.5284e-5,0.1852444130377175
32,65536,4,4.5348e-5,0.36996595219193795
32,65536,8,4.55e-5,0.7374600439560439
32,65536,16,4.5844e-5,1.4638527179129222
32,131072,2,7.3336e-5,0.2287718992036653
32,131072,4,7.3617e-5,0.4557973294211935
32,131072,8,7.4711e-5,0.8982460949525506
32,262144,2,0.00013297,0.252345882529894
32,262144,4,0.000134028,0.5007077924015877
32,524288,2,0.000403319,0.16639152631043913
64,2,2,1.4487e-5,3.534203078622213e-5
64,2,4,1.4857e-5,6.89237396513428e-5
64,2,8,1.4793e-5,0.00013844385858176162
64,2,16,1.4859e-5,0.0002756578504610001
64,2,32,1.485e-5,0.0005516498316498317
64,2,64,1.7344e-5,0.000944649446494465
64,2,128,2.2617e-5,0.0014488216828049698
64,2,256,3.3762e-5,0.0019411172323914462
64,2,512,5.5317e-5,0.002369470506354285
64,2,1024,9.7877e-5,0.002678300315702361
64,2,2048,0.000292845,0.0017903259403438678
64,2,4096,0.000470744,0.0022274867019016703
64,2,8192,0.000719771,0.002913637809803396
64,2,16384,0.001411459,0.0029716088104578308
64,2,32768,0.002849613,0.0029437709611796407
64,2,65536,0.005506668,0.0030467091896587916
64,2,131072,0.012558449,0.0026718611510067845
64,2,262144,0.035041272,0.0019151377838110444
64,4,2,1.5979e-5,6.408411039489329e-5
64,4,4,1.6014e-5,0.00012788809791432497
64,4,8,1.5975e-5,0.0002564006259780908
64,4,16,1.593e-5,0.0005142498430634023
64,4,32,1.6051e-5,0.0010207463709426205
64,4,64,1.8628e-5,0.0017590723641829505
64,4,128,2.3511e-5,0.002787461188379908
64,4,256,3.4597e-5,0.003788536578316039
64,4,512,5.6441e-5,0.004644566892861572
64,4,1024,9.9304e-5,0.005279626198340449
64,4,2048,0.000329868,0.003178774540119078
64,4,4096,0.000543115,0.003861340600057078
64,4,8192,0.000732016,0.00572979825577583
64,4,16384,0.001492781,0.00561944987241933
64,4,32768,0.002870719,0.005844255742202563
64,4,65536,0.005558312,0.006036802540051728
64,4,131072,0.012948061,0.0051829276985951795
