M,N,K,t,tflops
16,8,4096,0.001299631,0.0008068259375161103
16,8,8192,0.002592623,0.0008088919985667025
16,8,16384,0.005113048,0.0008203138323755224
16,8,32768,0.010241351,0.0008190919342575019
16,8,65536,0.024500202,0.0006847786806002661
16,8,131072,0.051272242,0.0006544366052882961
16,8,262144,0.098588366,0.0006806975987410117
16,8,524288,0.189075077,0.0007098647274384026
16,8,1048576,0.370017189,0.0007254675295638765
16,8,2097152,0.732165301,0.0007332646210722297
16,8,4194304,1.456162277,0.0007373778602561616
16,8,8388608,2.903894708,0.000739518427470477
16,16,2,1.8546e-5,5.5214062331500045e-5
16,16,4,1.8493e-5,0.00011074460606716055
16,16,8,1.8494e-5,0.00022147723586027901
16,16,16,1.8217e-5,0.00044968985013997916
16,16,32,2.2596e-5,0.0007250840856788813
16,16,64,3.3013e-5,0.0009925786811256173
16,16,128,5.2442e-5,0.0012496853666908204
16,16,256,9.1969e-5,0.0014251758744794442
16,16,512,0.000241844,0.00108393840657614
16,16,1024,0.000419686,0.0012492387165642885
16,16,2048,0.000673259,0.0015574630268589055
16,16,4096,0.001349181,0.0015543889218718615
16,16,8192,0.002624744,0.0015979859369142286
16,16,16384,0.00513557,0.0016334327056198243
16,16,32768,0.01016151,0.001651055404167294
16,16,65536,0.027974871,0.00119944903409921
16,16,131072,0.0512768,0.0013087568647029456
16,16,262144,0.098169188,0.0013672082935024378
16,16,524288,0.188239495,0.0014260315349868527
16,16,1048576,0.36830497,0.0014576803348594508
16,16,2097152,0.72885032,0.0014731993586831382
16,16,4194304,1.44906442,0.0014819794195209072
16,32,2,1.8605e-5,0.00011007793603869928
16,32,4,1.8284e-5,0.0002240210019689346
16,32,8,1.8694e-5,0.0004382154702043436
16,32,16,1.8327e-5,0.0008939815572652371
16,32,32,2.2617e-5,0.0014488216828049698
16,32,64,3.3062e-5,0.0019822152319883854
16,32,128,5.2568e-5,0.0024933800030436768
16,32,256,9.1931e-5,0.0028515299518116852
16,32,512,0.000311348,0.0016839292367383121
16,32,1024,0.000505452,0.002074531310589334
16,32,2048,0.000658931,0.003182657971775497
16,32,4096,0.001346886,0.0031140749848168293
16,32,8192,0.002632751,0.0031862519471077973
16,32,16384,0.005149049,0.003258313525468489
16,32,32768,0.010190502,0.003292716296017605
16,32,65536,0.027544717,0.0024363606277022195
16,32,131072,0.053546163,0.002506579752502528
16,32,262144,0.099031155,0.0027106162298117195
16,32,524288,0.190001911,0.0028256079592799462
16,32,1048576,0.372052959,0.002885991894503384
16,32,2097152,0.735905821,0.0029181501038840134
16,64,2,1.8797e-5,0.00021790711283715486
16,64,4,1.8648e-5,0.00043929643929643933
16,64,8,1.8611e-5,0.0008803395841169201
16,64,16,1.859e-5,0.0017626681011296396
16,64,32,2.2622e-5,0.0028970029175139243
16,64,64,3.3256e-5,0.003941303824873707
16,64,128,5.3091e-5,0.004937635380761334
16,64,256,9.2633e-5,0.005659840445629527
16,64,512,0.000230348,0.0045521385034816885
16,64,1024,0.00050735,0.004133540948063467
16,64,2048,0.000680932,0.006159651771395676
16,64,4096,0.001353335,0.006198471184148789
16,64,8192,0.00263906,0.006357269633884792
16,64,16384,0.005165168,0.006496290536919612
16,64,32768,0.010752335,0.00624132934846245
16,64,65536,0.029111475,0.004610475010283745
16,64,131072,0.054009971,0.004970109241495427
16,64,262144,0.099923747,0.0053728060457941
16,64,524288,0.191790187,0.005598523265426505
16,64,1048576,0.375459912,0.00571960835062466
16,128,2,1.9269e-5,0.00042513882401785247
16,128,4,1.918e-5,0.0008542231491136601
16,128,8,1.8773e-5,0.0017454855377403717
16,128,16,1.9228e-5,0.003408362804243811
16,128,32,2.3967e-5,0.005468853006216882
16,128,64,3.4007e-5,0.007708530596641868
16,128,128,5.3525e-5,0.009795198505371323
16,128,256,9.2977e-5,0.011277799885993312
16,128,512,0.00031272,0.006706165259657202
16,128,1024,0.000508902,0.008241869750954015
16,128,2048,0.000661747,0.012676457921229716
16,128,4096,0.001379031,0.012165945508114031
16,128,8192,0.002574502,0.013033368006705761
16,128,16384,0.0051185,0.013111041125329688
16,128,32768,0.01145454,0.011717426278139497
16,128,65536,0.030784506,0.00871982340726858
16,128,131072,0.0535113,0.010032851229553386
16,128,262144,0.098906842,0.010856092483470458
16,128,524288,0.189807976,0.011313980019469783
16,256,2,1.9376e-5,0.0008455821635012387
16,256,4,1.945e-5,0.0016847300771208227
16,256,8,1.9686e-5,0.0033290663415625316
16,256,16,1.9682e-5,0.006659485824611321
16,256,32,2.4532e-5,0.010685798141203325
16,256,64,3.4283e-5,0.015292944024735293
16,256,128,5.4032e-5,0.019406573882143913
16,256,256,9.3462e-5,0.0224385525668186
16,256,512,0.000314371,0.013341892222883156
16,256,1024,0.000508844,0.016485618382058153
16,256,2048,0.000700966,0.023934421926313114
16,256,4096,0.001380551,0.024305101368946168
16,256,8192,0.002644681,0.025375031620070626
16,256,16384,0.00575499,0.023321974147652733
16,256,32768,0.011405002,0.023536642606463376
16,256,65536,0.029250524,0.01835423228657374
16,256,131072,0.053294706,0.02014725109844869
16,256,262144,0.098619845,0.02177537034255124
16,512,2,1.958e-5,0.001673544433094995
16,512,4,1.9661e-5,0.0033332994252581252
16,512,8,1.9524e-5,0.006713378406064331
16,512,16,1.94e-5,0.013512577319587629
16,512,32,2.4669e-5,0.021252908508654588
16,512,64,3.4241e-5,0.030623404690283577
16,512,128,5.4014e-5,0.038826082126856
16,512,256,9.3392e-5,0.04491074181942779
16,512,512,0.000314115,0.026705531413654237
16,512,1024,0.000508539,0.03299101150550892
16,512,2048,0.000687638,0.04879665172663524
16,512,4096,0.001299636,0.051636661342098863
16,512,8192,0.002803908,0.04786809267636456
16,512,16384,0.005694255,0.0471414532717625
16,512,32768,0.011273562,0.04762211907824696
16,512,65536,0.028728764,0.037375148614120675
16,512,131072,0.05287848,0.04061167507084167
16,1024,2,1.9692e-5,0.0033280520008125126
16,1024,4,1.9708e-5,0.00665070022325959
16,1024,8,1.9818e-5,0.013227570895145828
16,1024,16,1.9761e-5,0.026531450837508224
16,1024,32,2.4842e-5,0.04220980597375413
16,1024,64,3.4347e-5,0.06105779252918741
16,1024,128,5.3735e-5,0.07805534567786358
16,1024,256,9.3317e-5,0.08989367425013663
16,1024,512,0.000314358,0.05336977586064296
16,1024,1024,0.00051019,0.06576850193065328
16,1024,2048,0.000666722,0.10065494163984388
16,1024,4096,0.001472451,0.0911525938723937
16,1024,8192,0.002855118,0.09401904089428179
16,1024,16384,0.005602154,0.09583294425679836
16,1024,32768,0.011253977,0.09540998919759654
16,1024,65536,0.028598288,0.07509133581702514
16,2048,2,1.9822e-5,0.006612450812228836
16,2048,4,1.9891e-5,0.013179025690010558
16,2048,8,1.9801e-5,0.026477854653805366
16,2048,16,1.9915e-5,0.052652573437107705
16,2048,32,2.4918e-5,0.08416213179227867
16,2048,64,3.4699e-5,0.12087679760223638
16,2048,128,5.4602e-5,0.15363188161605804
16,2048,256,9.4091e-5,0.17830840356675984
16,2048,512,0.000292443,0.11473836610895116
16,2048,1024,0.000490227,0.13689344732134298
16,2048,2048,0.000726334,0.18478789097026987
16,2048,4096,0.001488149,0.18038210958714485
16,2048,8192,0.002874415,0.18677571331905796
16,2048,16384,0.005671724,0.1893148933199147
16,2048,32768,0.011226573,0.19128576886285778
16,4096,2,2.0004e-5,0.013104579084183162
16,4096,4,2.0061e-5,0.026134689197946263
16,4096,8,1.992e-5,0.052639357429718876
16,4096,16,2.0458e-5,0.10251011829113306
16,4096,32,2.5261e-5,0.16603871580697516
16,4096,64,3.5251e-5,0.23796794417179656
16,4096,128,5.5299e-5,0.30339094739507044
16,4096,256,9.5161e-5,0.3526069713433024
16,4096,512,0.000318361,0.2107948649489102
16,4096,1024,0.00047012,0.28549674125755126
16,4096,2048,0.000776517,0.34569166676325175
16,4096,4096,0.001431446,0.3750549528239277
16,4096,8192,0.002886766,0.3719531905253145
16,4096,16384,0.005696254,0.37699927847318604
16,8192,2,2.4463e-5,0.021431876711768796
16,8192,4,2.4479e-5,0.04283573675395237
16,8192,8,2.456e-5,0.08538892508143323
16,8192,16,2.4672e-5,0.17000259403372245
16,8192,32,3.3987e-5,0.24681813634625005
16,8192,64,5.1934e-5,0.3230487926984249
16,8192,128,8.7881e-5,0.38181668392485296
16,8192,256,0.000299685,0.22393134124163705
16,8192,512,0.000443842,0.3023997909165874
16,8192,1024,0.00065573,0.4093688804843457
16,8192,2048,0.00123006,0.43645912557111033
16,8192,4096,0.002432749,0.4413697524898787
16,8192,8192,0.004845928,0.44315219871199074
16,16384,2,3.2098e-5,0.03266795438968159
16,16384,4,3.21e-5,0.06533183800623053
16,16384,8,3.2403e-5,0.12944184180477117
16,16384,16,3.2474e-5,0.25831766952023155
16,16384,32,4.5148e-5,0.37160485514308494
16,16384,64,7.171e-5,0.46791844930971965
16,16384,128,0.000126077,0.5322847466230954
16,16384,256,0.00040337,0.33274097726652946
16,16384,512,0.000491229,0.5464568582066612
16,16384,1024,0.000957619,0.5606310150487824
16,16384,2048,0.001863496,0.576197546976221
16,16384,4096,0.003745255,0.573387832871193
16,32768,2,4.4825e-5,0.04678532069157836
16,32768,4,4.4982e-5,0.0932440531768263
16,32768,8,4.5025e-5,0.18631000555247085
16,32768,16,4.4612e-5,0.37606957769210075
16,32768,32,6.5928e-5,0.5089557092585851
16,32768,64,0.000110658,0.6064528908890455
16,32768,128,0.000272784,0.49202932723326886
16,32768,256,0.000519565,0.5166542319055363
16,32768,512,0.000869274,0.6176083858484207
16,32768,1024,0.001533599,0.7001450992078112
16,32768,2048,0.003029507,0.7088558131735626
16,65536,2,7.5677e-5,0.05542376151274496
16,65536,4,7.5859e-5,0.11058157898205881
16,65536,8,7.5323e-5,0.22273695949444394
16,65536,16,7.6682e-5,0.43757898855011607
16,65536,32,0.000118995,0.5639637295684692
16,65536,64,0.000363378,0.36936118312060723
16,65536,128,0.000529722,0.5067477960137581
16,65536,256,0.000791377,0.6784009542860103
16,65536,512,0.001532254,0.7007596808362059
16,65536,1024,0.003050022,0.7040879206772934
16,131072,2,0.000133763,0.062712469068427
16,131072,4,0.000132603,0.1265221450495087
16,131072,8,0.000135649,0.24736217738427854
16,131072,16,0.000271034,0.24760311990377587
16,131072,32,0.00037088,0.3618899050905953
16,131072,64,0.000585497,0.4584745199377623
16,131072,128,0.000787578,0.6816733225153572
16,131072,256,0.001487074,0.7220500284451211
16,131072,512,0.002917511,0.7360670269966421
16,262144,2,0.000414082,0.04051665129129013
16,262144,4,0.000416751,0.08051434069744284
16,262144,8,0.000419711,0.1598930311571534
16,262144,16,0.000423488,0.3169339579870032
16,262144,32,0.000557087,0.48185553782443324
16,262144,64,0.000787765,0.681511506604127
16,262144,128,0.001493062,0.7191542106088025
16,262144,256,0.00294045,0.7303248305531467
16,524288,2,0.00060029,0.055897036432391016
16,524288,4,0.000560994,0.1196249229047013
16,524288,8,0.000518809,0.2587035460063338
16,524288,16,0.000518839,0.5173771748075993
16,524288,32,0.000862201,0.6226748890339955
16,524288,64,0.001586158,0.6769450609586182
16,524288,128,0.002939523,0.7305551438107476
16,1048576,2,0.001011917,0.06631854588864503
16,1048576,4,0.001021072,0.13144785872103043
16,1048576,8,0.001072322,0.2503310162432553
16,1048576,16,0.001107074,0.48494582295311783
16,1048576,32,0.00169317,0.634160671403344
16,1048576,64,0.003125653,0.6870512011410096
16,2097152,2,0.002016736,0.06655195722196659
16,2097152,4,0.002000312,0.13419679330024514
16,2097152,8,0.00199943,0.2685119819148457
16,2097152,16,0.002086606,0.5145877199624654
16,2097152,32,0.003334515,0.6440167904477863
16,4194304,2,0.003967201,0.0676636893366381
16,4194304,4,0.003939192,0.1362896025377793
16,4194304,8,0.004022251,0.2669504772327734
16,4194304,16,0.00402238,0.5338838319601829
16,8388608,2,0.007740219,0.0693612043793593
16,8388608,4,0.007785634,0.1379132160592188
16,8388608,8,0.007857976,0.2732871222818701
16,16777216,2,0.015582531,0.06890676642966409
16,16777216,4,0.015690435,0.13686578147769646
16,33554432,2,0.038807657,0.05533659628047115
32,2,2,1.7035e-5,1.5027883768711477e-5
32,2,4,1.729e-5,2.9612492770387507e-5
32,2,8,1.7181e-5,5.960072172748967e-5
32,2,16,1.7012e-5,0.00012038561015753587
32,2,32,2.1592e-5,0.0001896998888477214
32,2,64,3.181e-5,0.0002575290789060044
32,2,128,5.1438e-5,0.0003185193825576422
32,2,256,9.0544e-5,0.0003619013960063615
32,2,512,0.000309577,0.00021169531328231749
32,2,1024,0.000423772,0.00030929839630744834
32,2,2048,0.000670475,0.00039098251239792683
32,2,4096,0.001312586,0.0003994313515457273
32,2,8192,0.002556976,0.0004100844122119254
32,2,16384,0.005122088,0.0004094330280932307
32,2,32768,0.010128022,0.0004141286422956032
32,2,65536,0.02406721,0.00034854925020390813
32,2,131072,0.051047723,0.00032865747998201604
32,2,262144,0.097702271,0.00034343553795182513
32,2,524288,0.186783173,0.00035928752532756256
32,2,1048576,0.365556526,0.0003671599833509743
32,2,2097152,0.723308657,0.0003711215860644676
32,2,4194304,1.437763573,0.0003734069509632791
32,2,8388608,2.866489404,0.00037458426411821473
32,2,16777216,5.74358353,0.0003738926467741299
32,4,2,1.834e-5,2.791712104689204e-5
32,4,4,1.8174e-5,5.634422801804776e-5
32,4,8,1.821e-5,0.00011246567819879187
32,4,16,1.8266e-5,0.0002242417606481988
32,4,32,2.2271e-5,0.00036783260742669836
32,4,64,3.2944e-5,0.0004973288003885381
32,4,128,5.2108e-5,0.0006288477776924848
32,4,256,9.1922e-5,0.0007129522856334718
32,4,512,0.000256072,0.0005118560404886126
32,4,1024,0.000504529,0.0005195816295990915
32,4,2048,0.000658479,0.0007962106612359695
32,4,4096,0.001369298,0.0007657763321059404
32,4,8192,0.002623831,0.0007992709896330975
32,4,16384,0.005130799,0.0008174757966546731
32,4,32768,0.010147003,0.0008267079451932753
32,4,65536,0.024393493,0.0006877742355307624
32,4,131072,0.051244137,0.000654795532999219
32,4,262144,0.09758019,0.000687730409215231
32,4,524288,0.188538573,0.0007118847133737456
32,4,1048576,0.368785648,0.0007278901916486729
32,4,2097152,0.730061988,0.0007353771608774679
32,4,4194304,1.445042689,0.000743051974985633
32,4,8388608,2.883175086,0.0007448328956599481
32,8,2,1.8575e-5,5.5127860026917896e-5
32,8,4,1.8412e-5,0.00011123180534434065
32,8,8,1.8633e-5,0.00021982504159287285
32,8,16,1.8184e-5,0.0004505059392872855
32,8,32,2.2608e-5,0.0007246992215145081
32,8,64,3.2927e-5,0.0009951711361496644
32,8,128,5.2954e-5,0.0012376024474071835
32,8,256,9.2722e-5,0.0014136019499147992
32,8,512,0.000313533,0.0008360969977641906
32,8,1024,0.000502085,0.0010442215959449099
32,8,2048,0.000667318,0.0015713288117509194
32,8,4096,0.001322313,0.0015859724588656392
32,8,8192,0.002627075,0.0015965680462110903
32,8,16384,0.005104505,0.0016433734514903994
32,8,32768,0.010273747,0.0016330182162360043
32,8,65536,0.026829849,0.0012506381232335673
32,8,131072,0.052615902,0.0012754483235885609
32,8,262144,0.099119993,0.0013540933966772978
32,8,524288,0.190166295,0.0014115827202712235
32,8,1048576,0.372155597,0.0014425979787158756
32,8,2097152,0.736396189,0.001458103450342544
32,8,4194304,1.464486108,0.0014663735191948984
32,16,2,1.8681e-5,0.0001096301054547401
32,16,4,1.8606e-5,0.0002201440395571321
32,16,8,1.8569e-5,0.00044116538316549085
32,16,16,1.848e-5,0.0008865800865800866
32,16,32,2.2679e-5,0.0014448608845187177
32,16,64,3.314e-5,0.0019775497887748947
32,16,128,5.2896e-5,0.0024779189352692075
32,16,256,9.1605e-5,0.002861677856012227
32,16,512,0.000230485,0.002274716358982146
32,16,1024,0.000505332,0.0020750239446542073
32,16,2048,0.000664007,0.0031583281501550435
32,16,4096,0.001330077,0.0031534294631062713
32,16,8192,0.002573826,0.0032591977857089017
32,16,16384,0.005140218,0.003263911374965031
32,16,32768,0.010166694,0.0033004270611469173
32,16,65536,0.02734645,0.002454024708874461
32,16,131072,0.053416316,0.0025126728694655764
32,16,262144,0.098697527,0.002719778946437027
32,16,524288,0.189290037,0.002836234386704674
32,16,1048576,0.370458908,0.0028984100552388392
32,16,2097152,0.733056466,0.002929492812085775
32,32,2,1.8731e-5,0.00021867492392290853
32,32,4,1.8748e-5,0.0004369532750160017
32,32,8,1.8696e-5,0.0008763371844244759
32,32,16,1.8765e-5,0.0017462296829203303
32,32,32,2.2969e-5,0.0028532369715703774
32,32,64,3.3535e-5,0.00390851349336514
32,32,128,5.3039e-5,0.004942476291031128
32,32,256,9.2608e-5,0.005661368348306842
32,32,512,0.00031206,0.003360174325450234
32,32,1024,0.000506161,0.004143250862867744
32,32,2048,0.000668742,0.00627193147731113
32,32,4096,0.001349805,0.006214681379903024
32,32,8192,0.002603427,0.0064442813261136175
32,32,16384,0.005160926,0.006501630133817071
32,32,32768,0.010208354,0.00657391622586756
32,32,65536,0.027653202,0.00485360530762405
32,32,131072,0.053825861,0.004987109374804055
32,32,262144,0.099654507,0.005387321940190823
32,32,524288,0.191173309,0.005616588579318884
32,32,1048576,0.374182271,0.005739137886626382
32,64,2,1.9329e-5,0.0004238191318743856
32,64,4,1.9384e-5,0.000845233182005778
32,64,8,1.9294e-5,0.00169835181921841
32,64,16,1.9499e-5,0.0033609928714293043
32,64,32,2.4161e-5,0.005424941020653118
32,64,64,3.4087e-5,0.007690439170358201
32,64,128,5.4223e-5,0.00966910720542943
32,64,256,9.367e-5,0.011194363189922066
32,64,512,0.000313577,0.0066878374370569265
32,64,1024,0.00049475,0.008477623041940375
32,64,2048,0.000684867,0.012248521245730924
32,64,4096,0.001339103,0.012528697195062666
32,64,8192,0.002637959,0.012719845911176027
32,64,16384,0.005184584,0.012943924527020876
32,64,32768,0.011052128,0.012144062030407177
32,64,65536,0.030167098,0.00889828567534073
32,64,131072,0.054319138,0.009883641967956118
32,64,262144,0.100497773,0.01068423500289902
32,64,524288,0.192938888,0.01113038263183107
32,128,2,1.9951e-5,0.0008212119693248459
32,128,4,1.9794e-5,0.0016554511468121653
32,128,8,1.9928e-5,0.0032886391007627457
32,128,16,1.9829e-5,0.006610116496041152
32,128,32,2.4956e-5,0.01050424747555698
32,128,64,3.4609e-5,0.015148891906729463
32,128,128,5.4542e-5,0.019225110923691835
32,128,256,9.424e-5,0.022253310696095072
32,128,512,0.000315211,0.013306337659535993
32,128,1024,0.000511479,0.01640068898234336
32,128,2048,0.000671001,0.025003265270841624
32,128,4096,0.001383508,0.024253153577716933
32,128,8192,0.002599023,0.02582080420219444
32,128,16384,0.005142423,0.026100094838561513
32,128,32768,0.011530078,0.023281321774232578
32,128,65536,0.029700462,0.018076180498471706
32,128,131072,0.053778554,0.01996598540005371
32,128,262144,0.099584331,0.021564473310565293
32,256,2,1.9882e-5,0.0016481239311940449
32,256,4,2.002e-5,0.0032735264735264734
32,256,8,1.9852e-5,0.006602458190610518
32,256,16,2.0081e-5,0.013054329963647228
32,256,32,2.5005e-5,0.020967326534693062
32,256,64,3.4733e-5,0.03018961794259062
32,256,128,5.4699e-5,0.0383398599608768
32,256,256,9.4107e-5,0.04456952192716802
32,256,512,0.000315307,0.026604572686302556
32,256,1024,0.000430476,0.03897363848391083
32,256,2048,0.000688793,0.04871482724127568
32,256,4096,0.001356415,0.04947517094694471
32,256,8192,0.002616674,0.05129325548386999
32,256,16384,0.005797317,0.0463033944840346
32,256,32768,0.011474912,0.04678649492039678
32,256,65536,0.029517974,0.03637586454951143
32,256,131072,0.053582744,0.040077896122677106
32,512,2,1.9952e-5,0.003284683239775461
32,512,4,1.9922e-5,0.006579259110531071
32,512,8,1.9974e-5,0.013124261540002003
32,512,16,1.9863e-5,0.026395207169108394
32,512,32,2.5035e-5,0.04188440183742761
32,512,64,3.4842e-5,0.060190344985936506
32,512,128,5.4675e-5,0.07671337905807042
32,512,256,9.4145e-5,0.08910306442190238
32,512,512,0.000315622,0.053156041087123206
32,512,1024,0.000510909,0.06567594620568437
32,512,2048,0.000675869,0.09929270909007515
32,512,4096,0.001380715,0.0972088577295097
32,512,8192,0.002832028,0.09478559392774365
32,512,16384,0.005738884,0.09354970617980779
32,512,32768,0.011357425,0.09454095659887694
32,512,65536,0.02913403,0.07371049072167496
32,1024,2,2.0282e-5,0.006462479045459027
32,1024,4,2.043e-5,0.012831326480665688
32,1024,8,2.0447e-5,0.025641316574558617
32,1024,16,2.0003e-5,0.05242093685947108
32,1024,32,2.5225e-5,0.08313783944499505
32,1024,64,3.4893e-5,0.12020474020577193
32,1024,128,5.5006e-5,0.15250350870814092
32,1024,256,9.4538e-5,0.17746531553449407
32,1024,512,0.000316172,0.10612714598383159
32,1024,1024,0.000439563,0.15267177628690315
32,1024,2048,0.000689579,0.1946372032791022
32,1024,4096,0.001517705,0.17686932308979675
32,1024,8192,0.002904206,0.1848597902490388
32,1024,16384,0.005729616,0.18740205696158346
32,1024,32768,0.011335625,0.1894455442906765
32,2048,2,2.0308e-5,0.012908410478629112
32,2048,4,2.039e-5,0.02571299656694458
32,2048,8,2.0673e-5,0.05072200454699366
32,2048,16,2.0719e-5,0.10121878469038081
32,2048,32,2.5521e-5,0.16434716507973826
32,2048,64,3.5434e-5,0.23673895128972175
32,2048,128,5.5478e-5,0.30241205522909986
32,2048,256,9.4967e-5,0.35332728210852193
32,2048,512,0.000217338,0.3087764863944639
32,2048,1024,0.000514229,0.2610076989045736
32,2048,2048,0.000737306,0.3640760498354822
32,2048,4096,0.001513046,0.3548278849420308
32,2048,8192,0.002838235,0.37831322071639595
32,2048,16384,0.005713462,0.3758638191695333
32,4096,2,2.0592e-5,0.025460761460761462
32,4096,4,2.0888e-5,0.050199923400995786
32,4096,8,2.0995e-5,0.09988816384853536
32,4096,16,2.1006e-5,0.19967171284394938
32,4096,32,2.6186e-5,0.3203470556786069
32,4096,64,3.593e-5,0.4669417200111327
32,4096,128,5.5938e-5,0.5998504058064286
32,4096,256,9.6069e-5,0.6985485848712905
32,4096,512,0.000319983,0.4194526834238069
32,4096,1024,0.000511661,0.5246353659942814
32,4096,2048,0.000744911,0.7207181958650094
32,4096,4096,0.001443324,0.7439367903533788
32,4096,8192,0.002887708,0.7436637111508504
32,8192,2,2.5659e-5,0.04086581706223937
32,8192,4,2.5692e-5,0.08162665421142767
32,8192,8,2.5755e-5,0.16285397010289263
32,8192,16,2.5819e-5,0.3249005770943878
32,8192,32,3.5007e-5,0.47925317793584143
32,8192,64,5.3015e-5,0.6329233613128359
32,8192,128,8.9005e-5,0.7539898207965845
32,8192,256,0.000301278,0.4454946195872251
32,8192,512,0.000490023,0.5478017480812125
32,8192,1024,0.000695936,0.7714371896266323
32,8192,2048,0.001273565,0.8430993502491039
32,8192,4096,0.002459249,0.8732274153613562
32,16384,2,3.4815e-5,0.0602370242711475
32,16384,4,3.4431e-5,0.12181766431413552
32,16384,8,3.5087e-5,0.23908022914469748
32,16384,16,3.5231e-5,0.4762060685192018
32,16384,32,4.7662e-5,0.7040080567328271
32,16384,64,7.416e-5,0.904919956850054
32,16384,128,0.000130128,1.0314285011680806
32,16384,256,0.00038211,0.7025083248279291
32,16384,512,0.000547016,0.9814537636924697
32,16384,1024,0.000946739,1.1341476626609868
32,16384,2048,0.00190398,1.127891914831038
32,32768,2,4.9519e-5,0.08470090268381833
32,32768,4,4.9511e-5,0.16942917735452728
32,32768,8,4.8959e-5,0.3426788945852652
32,32768,16,4.9464e-5,0.6783606663431991
32,32768,32,7.0621e-5,0.9502678240183514
32,32768,64,0.000115785,1.1591978926458524
32,32768,128,0.000297071,0.9036070703636505
32,32768,256,0.000524749,1.0231004003818969
32,32768,512,0.000868246,1.2366792637109758
32,32768,1024,0.001607632,1.335805487823084
32,65536,2,8.2658e-5,0.1014857364078492
32,65536,4,8.29e-5,0.20237896260554886
32,65536,8,8.3411e-5,0.40227826066106387
32,65536,16,8.4862e-5,0.7907999340105111
32,65536,32,0.000128152,1.0473322929021787
32,65536,64,0.00036939,0.7266993042583719
32,65536,128,0.00054521,0.9847048146585721
32,65536,256,0.00079358,1.3530353889966984
32,65536,512,0.001529257,1.404266024611952
32,131072,2,0.000282074,0.0594780660394081
32,131072,4,0.000245223,0.13683231996998652
32,131072,8,0.000285788,0.23482044032639582
32,131072,16,0.000287134,0.467439341910049
32,131072,32,0.000385115,0.697026747854537
32,131072,64,0.000535374,1.0027960117600032
32,131072,128,0.000776287,1.3831763561672423
32,131072,256,0.001521194,1.4117092547038708
32,262144,2,0.000440539,0.07616676843593871
32,262144,4,0.000369013,0.18186043310127287
32,262144,8,0.000450052,0.2982271559730876
32,262144,16,0.00037625,0.7134497169435217
32,262144,32,0.000497619,1.0788794479310475
32,262144,64,0.000799404,1.3431779475709404
32,262144,128,0.001577477,1.3613407029072373
32,524288,2,0.000585777,0.11456384255441918
32,524288,4,0.000646201,0.2077027550251392
32,524288,8,0.000651963,0.4117341873695286
32,524288,16,0.000637429,0.8422442530854416
32,524288,32,0.000905018,1.1864314566119127
32,524288,64,0.001654588,1.2978963028862773
32,1048576,2,0.001117025,0.12015642264049596
32,1048576,4,0.001167927,0.22983924166493283
32,1048576,8,0.001112149,0.48273289999811175
32,1048576,16,0.001180918,0.9092433378100765
32,1048576,32,0.001778279,1.2076190788959438
32,2097152,2,0.002127907,0.1261499943371585
32,2097152,4,0.00216096,0.24844092995705613
32,2097152,8,0.002235776,0.4802546516287857
32,2097152,16,0.002173352,0.9880974862792591
32,4194304,2,0.004257152,0.12611034607174
32,4194304,4,0.004298584,0.24978965724526958
32,4194304,8,0.00434177,0.49461018156189757
32,8388608,2,0.008454595,0.1270009768652431
32,8388608,4,0.009032725,0.23774482761292964
32,16777216,2,0.017142123,0.1252752443790072
64,2,2,1.7117e-5,2.991178360694047e-5
64,2,4,1.7113e-5,5.983755040028049e-5
64,2,8,1.7369e-5,0.0001179112211411135
64,2,16,1.7356e-5,0.00023599907812860106
64,2,32,2.1933e-5,0.00037350111703825283
64,2,64,3.2166e-5,0.0005093577068954798
64,2,128,5.1786e-5,0.0006327578882323408
64,2,256,9.1385e-5,0.0007171417628713684
64,2,512,0.000275675,0.0004754584202412261
64,2,1024,0.000508144,0.0005158852608709342
64,2,2048,0.00067037,0.000782087503915748
64,2,4096,0.001373925,0.0007631974088833088
64,2,8192,0.002589084,0.0008099976671286061
64,2,16384,0.005098273,0.0008226911348215365
64,2,32768,0.010261423,0.0008174897380217149
64,2,65536,0.027441563,0.0006113797526766242
64,2,131072,0.053753712,0.0006242253930296013
64,2,262144,0.098728838,0.0006797290979966765
64,2,524288,0.189209315,0.0007093611009584809
64,2,1048576,0.371526485,0.0007225203769793154
64,2,2097152,0.734503053,0.0007309308107123688
64,2,4194304,1.460620633,0.0007351271094908599
64,2,8388608,2.911929975,0.000737477778118617
64,4,2,1.8353e-5,5.579469296572768e-5
64,4,4,1.8434e-5,0.00011109905609200391
64,4,8,1.8283e-5,0.0002240332549362796
64,4,16,1.8613e-5,0.0004401224950303552
64,4,32,2.2589e-5,0.0007253087786090576
64,4,64,3.3162e-5,0.0009881189313069175
64,4,128,5.2933e-5,0.0012380934388755596
64,4,256,9.2406e-5,0.0014184360322922753
64,4,512,0.000246699,0.0010626066583164099
64,4,1024,0.000422838,0.0012399264020736074
64,4,2048,0.000677513,0.0015476839558798132
64,4,4096,0.001288177,0.0016279998788986296
64,4,8192,0.002644864,0.0015858297439868365
64,4,16384,0.005176716,0.0016204497214063896
64,4,32768,0.010246148,0.0016374169102378767
64,4,65536,0.027460231,0.0012219282496203328
64,4,131072,0.053616709,0.001251640864417844
64,4,262144,0.098811088,0.0013583265878015633
64,4,524288,0.189751608,0.0014146676216836066
64,4,1048576,0.372255766,0.00144220979507944
64,4,2097152,0.736308202,0.0014582776900806545
