M,N,K,t,tflops
16,8,1024,0.000368118,0.00071211948342651
16,8,2048,0.000519128,0.0010099397451110324
16,8,4096,0.000854898,0.001226551003745476
16,8,8192,0.001722786,0.0012173026713706752
16,8,16384,0.003246732,0.0012918540858931381
16,8,32768,0.006530823,0.001284464147933576
16,8,65536,0.013440885,0.0012482225686775835
16,8,131072,0.054001666,0.0006213592002883763
16,8,262144,0.122926689,0.0005459259054801354
16,8,524288,0.237833075,0.000564335839327646
16,8,1048576,0.46790821,0.0005736925539306096
16,8,2097152,0.927187597,0.0005790315937541601
16,8,4194304,1.845111572,0.0005819386969841193
16,8,8388608,3.688138843,0.0005822675716441296
16,16,2,1.575e-5,6.501587301587301e-5
16,16,4,1.6457e-5,0.00012444552470073524
16,16,8,1.7509e-5,0.00023393683248614997
16,16,16,1.9771e-5,0.0004143442415659299
16,16,32,2.1613e-5,0.0007580622773330865
16,16,64,2.8069e-5,0.0011674088852470699
16,16,128,4.0405e-5,0.0016219774780348967
16,16,256,6.6439e-5,0.001972817170637728
16,16,512,0.000117952,0.0022224633749321756
16,16,1024,0.000372911,0.0014059333192102137
16,16,2048,0.000488072,0.0021484043337868185
16,16,4096,0.000895025,0.0023431211418675456
16,16,8192,0.001758701,0.0023848874822951713
16,16,16384,0.00340045,0.002466911144113279
16,16,32768,0.006643382,0.0025254028746201857
16,16,65536,0.013604517,0.002466418469689148
16,16,131072,0.054360335,0.001234518955779062
16,16,262144,0.1244844,0.001078189138558727
16,16,524288,0.241207169,0.0011128834068775129
16,16,1048576,0.474695279,0.0011309800955488331
16,16,2097152,0.941171096,0.001140857202865057
16,16,4194304,1.872687428,0.0011467389676949333
16,32,2,1.6967e-5,0.00012070489774267698
16,32,4,1.7061e-5,0.00024007971396752825
16,32,8,1.8532e-5,0.00044204619037340815
16,32,16,2.0695e-5,0.0007916888137231216
16,32,32,2.1891e-5,0.0014968708601708464
16,32,64,2.8488e-5,0.0023004773939904522
16,32,128,4.1477e-5,0.0031601128336186317
16,32,256,6.7146e-5,0.003904089595806154
16,32,512,0.000118598,0.0044207153577632
16,32,1024,0.000375778,0.0027904134888152047
16,32,2048,0.00058751,0.0035695596670694972
16,32,4096,0.000881468,0.004758316807870506
16,32,8192,0.001700298,0.004933610461225032
16,32,16384,0.003385199,0.0049560501465349596
16,32,32768,0.006727769,0.00498745304721372
16,32,65536,0.017473933,0.0038405128370356
16,32,131072,0.059715165,0.0022476322053200386
16,32,262144,0.1110825,0.0024165413634010756
16,32,524288,0.213382868,0.00251599820094273
16,32,1048576,0.419796015,0.0025577704066581
16,32,2097152,0.836432423,0.002567432333980674
16,64,2,1.6574e-5,0.00024713406540364423
16,64,4,1.7248e-5,0.00047495361781076063
16,64,8,1.871e-5,0.0008756814537680386
16,64,16,2.046e-5,0.001601564027370479
16,64,32,2.2081e-5,0.00296798152257597
16,64,64,2.8481e-5,0.004602085600926933
16,64,128,4.1519e-5,0.006313832221392615
16,64,256,6.7478e-5,0.0077697619965025645
16,64,512,0.000119893,0.008745931789178684
16,64,1024,0.00037529,0.005588083881798075
16,64,2048,0.000509172,0.008237499312609491
16,64,4096,0.000882951,0.009500649526417661
16,64,8192,0.001754349,0.009563214616931978
16,64,16384,0.003423619,0.00980086627630002
16,64,32768,0.006729551,0.00997226471721516
16,64,65536,0.033435263,0.004014256684626647
16,64,131072,0.059221221,0.00453275787745072
16,64,262144,0.109850062,0.004887306408620871
16,64,524288,0.211359602,0.0050801658114401635
16,64,1048576,0.418590854,0.0051302689188713144
16,128,2,1.6695e-5,0.0004906858340820605
16,128,4,1.7281e-5,0.0009480932816387941
16,128,8,1.8333e-5,0.001787377952326406
16,128,16,2.0483e-5,0.0031995313186544937
16,128,32,2.2317e-5,0.005873190841062867
16,128,64,2.8641e-5,0.009152753046332182
16,128,128,4.2172e-5,0.012432135065920514
16,128,256,6.9173e-5,0.015158746909921502
16,128,512,0.000123253,0.017015017890031073
16,128,1024,0.000386981,0.010838526956103788
16,128,2048,0.000509926,0.016450637935700476
16,128,4096,0.000934055,0.017961700328139135
16,128,8192,0.001788124,0.01876515946321396
16,128,16384,0.00352214,0.01905343455967111
16,128,32768,0.012930056,0.01038028976827324
16,128,65536,0.033432227,0.00802924244322701
16,128,131072,0.058948998,0.009107379772595965
16,128,262144,0.10869577,0.009878414072599146
16,128,524288,0.209796716,0.010236021273087993
16,256,2,1.7331e-5,0.0009453580289654377
16,256,4,1.7313e-5,0.0018926817998036161
16,256,8,1.8867e-5,0.0034735782053320614
16,256,16,2.0955e-5,0.006254927225005966
16,256,32,2.2662e-5,0.011567558026652545
16,256,64,2.9893e-5,0.017538821797745293
16,256,128,4.3842e-5,0.023917157064002555
16,256,256,7.2362e-5,0.028981399076863548
16,256,512,0.000128187,0.032720197835974005
16,256,1024,0.00037115,0.02260166509497508
16,256,2048,0.000568726,0.029499646578492984
16,256,4096,0.000948597,0.03537269462163595
16,256,8192,0.001863077,0.0360204457464721
16,256,16384,0.007022775,0.019111779602792343
16,256,32768,0.012966192,0.020702721045623883
16,256,65536,0.033301652,0.016121449830777162
16,256,131072,0.059039542,0.01818682509427326
16,256,262144,0.108781711,0.019741219624684888
16,512,2,1.6769e-5,0.0019540819369073884
16,512,4,1.7393e-5,0.0037679526246190997
16,512,8,1.8819e-5,0.0069648759232690365
16,512,16,2.0852e-5,0.012571647803568002
16,512,32,2.2613e-5,0.023185247424048115
16,512,64,2.9877e-5,0.03509642869096629
16,512,128,4.3854e-5,0.047821224973776624
16,512,256,7.2731e-5,0.057668724477870505
16,512,512,0.000129226,0.0649142432637395
16,512,1024,0.000398087,0.04214459653291869
16,512,2048,0.000568138,0.0590603550545818
16,512,4096,0.000969699,0.06920587110020739
16,512,8192,0.003222453,0.04165079459653872
16,512,16384,0.006417864,0.04182629236144611
16,512,32768,0.012866277,0.041726982249799226
16,512,65536,0.033338408,0.03220735147281178
16,512,131072,0.058893966,0.0364635597473602
16,1024,2,1.6831e-5,0.003893767452914266
16,1024,4,1.7311e-5,0.0075716018716423085
16,1024,8,1.8974e-5,0.013815958680299356
16,1024,16,2.1183e-5,0.024750413067082092
16,1024,32,2.2912e-5,0.04576536312849162
16,1024,64,3.008e-5,0.0697191489361702
16,1024,128,4.4023e-5,0.09527528791767939
16,1024,256,7.1764e-5,0.11689158909759768
16,1024,512,0.000128739,0.13031960788882932
16,1024,1024,0.000398067,0.08429342799076538
16,1024,2048,0.000554166,0.12109884763771143
16,1024,4096,0.001647544,0.08146533749629752
16,1024,8192,0.003219928,0.08336691255208191
16,1024,16384,0.006469312,0.08298732724592663
16,1024,32768,0.012842364,0.08360935914914108
16,1024,65536,0.03320561,0.06467231434688295
16,2048,2,1.7022e-5,0.007700152743508401
16,2048,4,1.7927e-5,0.01462285937412841
16,2048,8,1.9233e-5,0.027259813861592055
16,2048,16,2.1497e-5,0.04877778294645764
16,2048,32,2.3194e-5,0.09041786668966112
16,2048,64,3.081e-5,0.1361345017851347
16,2048,128,4.54e-5,0.18477110132158592
16,2048,256,7.5e-5,0.22369621333333334
16,2048,512,0.000132415,0.2534035569988294
16,2048,1024,0.000409592,0.16384320006250122
16,2048,2048,0.000852953,0.15735653429907626
16,2048,4096,0.001607239,0.16701651465650097
16,2048,8192,0.003246056,0.16539175910705176
16,2048,16384,0.006649216,0.16148397405047452
16,2048,32768,0.012788753,0.16791970632320447
16,4096,2,1.7286e-5,0.015165104709013074
16,4096,4,1.8073e-5,0.029009461627842636
16,4096,8,1.9419e-5,0.05399742520212163
16,4096,16,2.1743e-5,0.09645182357540358
16,4096,32,2.3606e-5,0.17767957298991782
16,4096,64,3.0762e-5,0.27269384305311745
16,4096,128,4.5583e-5,0.3680586183445583
16,4096,256,7.5108e-5,0.4467491079512169
16,4096,512,0.000132849,0.5051514426153001
16,4096,1024,0.000548557,0.24467416877370995
16,4096,2048,0.000857306,0.313115102425505
16,4096,4096,0.001643791,0.32660533607983017
16,4096,8192,0.003220066,0.3334533590305292
16,4096,16384,0.006583873,0.32617330984361337
16,8192,2,1.8262e-5,0.028709232285620414
16,8192,4,1.9168e-5,0.054704507512520865
16,8192,8,2.0534e-5,0.10213071004188176
16,8192,16,2.1608e-5,0.19410884857460198
16,8192,32,2.5981e-5,0.3228747161387167
16,8192,64,3.4954e-5,0.47997985924357733
16,8192,128,5.262e-5,0.6376744963892056
16,8192,256,8.8712e-5,0.7564801154297051
16,8192,512,0.000356781,0.37619079491340623
16,8192,1024,0.000566374,0.4739544117491269
16,8192,2048,0.000860298,0.6240522609607368
16,8192,4096,0.001707262,0.6289262128484087
16,8192,8192,0.00338733,0.633975328060744
16,16384,2,1.9744e-5,0.053108589951377634
16,16384,4,2.124e-5,0.09873596986817326
16,16384,8,2.1707e-5,0.19322356843414565
16,16384,16,2.6154e-5,0.3207390074176034
16,16384,32,3.4634e-5,0.48441462147023157
16,16384,64,5.1531e-5,0.6511504143137141
16,16384,128,8.7215e-5,0.7694647021727914
16,16384,256,0.000299507,0.4481288517463698
16,16384,512,0.000576354,0.4657475371039327
16,16384,1024,0.000919688,0.5837533076434617
16,16384,2048,0.001713481,0.6266435542617631
16,16384,4096,0.003390423,0.6333969678709707
16,32768,2,2.1994e-5,0.09535109575338728
16,32768,4,2.3187e-5,0.1808903264760426
16,32768,8,2.7538e-5,0.3046193623356816
16,32768,16,3.5479e-5,0.472877364074523
16,32768,32,5.0938e-5,0.6587308492677373
16,32768,64,8.3394e-5,0.8047205314531022
16,32768,128,0.000280499,0.4784962798441349
16,32768,256,0.000471903,0.5688360870772171
16,32768,512,0.000868307,0.6182961924757028
16,32768,1024,0.001739966,0.6171050606735994
16,32768,2048,0.003441731,0.6239545298572143
16,65536,2,2.7217e-5,0.1541060366682588
16,65536,4,3.0954e-5,0.2710023906441817
16,65536,8,3.885e-5,0.43184597168597166
16,65536,16,5.4212e-5,0.6189484247030177
16,65536,32,8.6166e-5,0.7788323004433303
16,65536,64,0.000288592,0.4650777845539724
16,65536,128,0.000454182,0.5910305912607721
16,65536,256,0.000642787,0.8352236619595604
16,65536,512,0.001480582,0.7252160461224032
16,65536,1024,0.003135894,0.6848074737220072
16,131072,2,3.7955e-5,0.2210145698853906
16,131072,4,4.581e-5,0.3662347958960926
16,131072,8,6.124e-5,0.5479169170476812
16,131072,16,9.4346e-5,0.7113058741229094
16,131072,32,0.000295272,0.4545562328971254
16,131072,64,0.000405291,0.6623277003437036
16,131072,128,0.000650313,0.825557711440491
16,131072,256,0.001112447,0.9652071730158831
16,131072,512,0.002823928,0.7604597737619373
16,262144,2,6.1017e-5,0.2749596997558057
16,262144,4,7.5944e-5,0.44183124407458124
16,262144,8,0.000108032,0.6211943127962085
16,262144,16,0.000309906,0.4330917374945952
16,262144,32,0.00046551,0.5766480977852249
16,262144,64,0.000600313,0.8943183172778201
16,262144,128,0.001148769,0.9346890662961831
16,262144,256,0.00213888,1.0040225014961102
16,524288,2,0.000105164,0.31906766574112816
16,524288,4,0.000135603,0.49489217790166884
16,524288,8,0.000330965,0.40553450666988955
16,524288,16,0.000498061,0.5389610027687373
16,524288,32,0.000647721,0.8288613646925143
16,524288,64,0.001115916,0.9622066750543947
16,524288,128,0.002150397,0.998645202723032
16,1048576,2,0.000339127,0.19788711603617523
16,1048576,4,0.000362777,0.3699730909070862
16,1048576,8,0.000567204,0.47326086557922725
16,1048576,16,0.000651411,0.8241661746577814
16,1048576,32,0.001171182,0.9168018497552046
16,1048576,64,0.002215823,0.9691584788135154
16,2097152,2,0.000474023,0.28314602455998966
16,2097152,4,0.000594435,0.4515808389479085
16,2097152,8,0.00078375,0.6850027585326953
16,2097152,16,0.001283067,0.8368556154900719
16,2097152,32,0.002266598,0.9474479585705097
16,4194304,2,0.000747719,0.3590057976325331
16,4194304,4,0.00098723,0.5438154351063076
16,4194304,8,0.001543799,0.6955191861116634
16,4194304,16,0.002567545,0.8363957196465885
16,8388608,2,0.001505722,0.3565538074093359
16,8388608,4,0.0019757,0.5434741225894619
16,8388608,8,0.002993633,0.7173503392032358
16,16777216,2,0.002938365,0.36542152659727434
16,16777216,4,0.0038516,0.5575562488316543
16,33554432,2,0.005755843,0.37309628633025604
32,2,2,1.5713e-5,1.6292242092534844e-5
32,2,4,1.6426e-5,3.1170096188968704e-5
32,2,8,1.7175e-5,5.962154294032023e-5
32,2,16,1.9714e-5,0.00010388556355889215
32,2,32,2.1465e-5,0.00019082226880969022
32,2,64,2.7032e-5,0.00030304823912400113
32,2,128,3.9545e-5,0.0004143128081931976
32,2,256,6.4705e-5,0.0005064214512016073
32,2,512,0.000113261,0.0005786281244205861
32,2,1024,0.000319725,0.0004099523027601846
32,2,2048,0.000518735,0.0005053524439260895
32,2,4096,0.000846939,0.0006190386792909524
32,2,8192,0.001613257,0.0006499745545811981
32,2,16384,0.0032079,0.0006537460644035038
32,2,32768,0.006371631,0.0006582779197351511
32,2,65536,0.012919097,0.0006493184469471821
32,2,131072,0.053611104,0.0003129429306286996
32,2,262144,0.123951421,0.00027070631162832737
32,2,524288,0.239896912,0.0002797404245036718
32,2,1048576,0.471315492,0.0002847725786191641
32,2,2097152,0.935229095,0.00028702641677331477
32,2,4194304,1.863302408,0.0002881287061590058
32,2,8388608,3.716034987,0.0002889482547275059
32,2,16777216,7.429454076,0.0002890499929109461
32,4,2,1.5829e-5,3.2345694611156736e-5
32,4,4,1.653e-5,6.19479733817302e-5
32,4,8,1.7433e-5,0.00011747834566626513
32,4,16,1.96e-5,0.0002089795918367347
32,4,32,2.1496e-5,0.00038109415705247493
32,4,64,2.7312e-5,0.0005998828353837142
32,4,128,3.9701e-5,0.0008253696380443817
32,4,256,6.4244e-5,0.0010201108274702695
32,4,512,0.000113637,0.0011534271408080116
32,4,1024,0.000326181,0.0008036764863679981
32,4,2048,0.000561264,0.0009341201288520196
32,4,4096,0.000832911,0.001258929225331398
32,4,8192,0.001627867,0.001288282150814532
32,4,16384,0.003238204,0.0012952562593338776
32,4,32768,0.006427009,0.0013052118022551392
32,4,65536,0.012769404,0.0013138605372654823
32,4,131072,0.053697497,0.0006248788840194917
32,4,262144,0.124171973,0.0005404509760024511
32,4,524288,0.240314511,0.00055850862871947
32,4,1048576,0.472658288,0.000567927111012597
32,4,2097152,0.93680085,0.0005730896935031602
32,4,4194304,1.8649032,0.0005757627655955547
32,4,8388608,3.724019651,0.0005766574425629957
32,8,2,1.5685e-5,6.528530443098501e-5
32,8,4,1.6626e-5,0.0001231805605677854
32,8,8,1.7409e-5,0.00023528060198747775
32,8,16,2.0023e-5,0.00040912950107376515
32,8,32,2.1604e-5,0.000758378078133679
32,8,64,2.7653e-5,0.001184970889234441
32,8,128,4.045e-5,0.0016201730531520396
32,8,256,6.573e-5,0.001994097063745626
32,8,512,0.00011606,0.0022586937790797863
32,8,1024,0.000366222,0.0014316125191823539
32,8,2048,0.000505657,0.002073690268304404
32,8,4096,0.000864536,0.0024257543931079793
32,8,8192,0.001647523,0.0025458242464596855
32,8,16384,0.003346754,0.00250649076687441
32,8,32768,0.0065763,0.0025511634201602724
32,8,65536,0.015926817,0.0021067883180926864
32,8,131072,0.058251085,0.0011520620431361922
32,8,262144,0.125336623,0.0010708580204845633
32,8,524288,0.242717515,0.0011059583236092377
32,8,1048576,0.477121416,0.0011252291219725923
32,8,2097152,0.946157423,0.0011348447921017894
32,8,4194304,1.884291143,0.001139677196901201
32,16,2,1.6927e-5,0.0001209901341052756
32,16,4,1.7228e-5,0.000237752495936847
32,16,8,1.8116e-5,0.00045219695296975045
32,16,16,2.0407e-5,0.000802861763120498
32,16,32,2.2023e-5,0.001487899014666485
32,16,64,2.8388e-5,0.0023085810906016625
32,16,128,4.0949e-5,0.003200859605851181
32,16,256,6.6436e-5,0.0039458125112890605
32,16,512,0.000117141,0.004475700224515755
32,16,1024,0.000371848,0.002819904907381511
32,16,2048,0.00050937,0.004117148634587824
32,16,4096,0.000922602,0.00454616833694269
32,16,8192,0.00168705,0.004972352923742627
32,16,16384,0.003365431,0.004985161187378378
32,16,32768,0.00659908,0.005084713626747971
32,16,65536,0.027090351,0.0024772238646889443
32,16,131072,0.059803274,0.002244320737356286
32,16,262144,0.111448773,0.002408599473768993
32,16,524288,0.214788377,0.002499534283458923
32,16,1048576,0.421797742,0.0025456319868113475
32,16,2097152,0.834856894,0.002572277552516683
32,32,2,1.6983e-5,0.00024118235882941765
32,32,4,1.714e-5,0.00047794632438739795
32,32,8,1.8227e-5,0.0008988862676249519
32,32,16,2.0423e-5,0.0016044655535425744
32,32,32,2.1816e-5,0.003004033736707004
32,32,64,2.8405e-5,0.004614398873437775
32,32,128,4.1084e-5,0.006380683477752896
32,32,256,6.6374e-5,0.00789899659505228
32,32,512,0.000118052,0.00888232304408227
32,32,1024,0.000351103,0.005973039250590282
32,32,2048,0.000525267,0.007985089487822382
32,32,4096,0.000931132,0.009009042756558684
32,32,8192,0.001686441,0.009948297034998556
32,32,16384,0.003366821,0.009966206103621192
32,32,32768,0.006550966,0.010244117279802704
32,32,65536,0.033678755,0.003985234252275656
32,32,131072,0.059226113,0.004532383477538025
32,32,262144,0.110220175,0.0048708951151638065
32,32,524288,0.212686384,0.005048474678096929
32,32,1048576,0.417129549,0.005148241483127344
32,64,2,1.6226e-5,0.0005048687292000493
32,64,4,1.7342e-5,0.0009447583900357514
32,64,8,1.8575e-5,0.0017640915208613727
32,64,16,2.0361e-5,0.003218702421295614
32,64,32,2.2077e-5,0.005937038546904018
32,64,64,2.8475e-5,0.009206110623353818
32,64,128,4.1692e-5,0.012575266238127217
32,64,256,6.8647e-5,0.015274899121593079
32,64,512,0.000120995,0.01733255093185669
32,64,1024,0.000369123,0.01136288987681613
32,64,2048,0.000465649,0.018014873864219617
32,64,4096,0.000903918,0.018560550846426334
32,64,8192,0.001774476,0.018909487645930406
32,64,16384,0.003496961,0.019190624087600635
32,64,32768,0.007225492,0.018575583226720063
32,64,65536,0.033243154,0.008074909378333958
32,64,131072,0.058832495,0.009125414653925521
32,64,262144,0.109446031,0.009810696780772251
32,64,524288,0.210616577,0.010196175811935259
32,128,2,1.6747e-5,0.000978324476025557
32,128,4,1.7692e-5,0.0018521365588966764
32,128,8,1.8941e-5,0.0034600073913732114
32,128,16,2.0991e-5,0.006244199895193178
32,128,32,2.2604e-5,0.01159723942665015
32,128,64,2.9655e-5,0.017679581858034057
32,128,128,4.3567e-5,0.024068124956962842
32,128,256,7.1028e-5,0.029525708171425354
32,128,512,0.000126335,0.03319985752166858
32,128,1024,0.000394101,0.02128542683220799
32,128,2048,0.000474323,0.0353708675311971
32,128,4096,0.000943617,0.03555937631475482
32,128,8192,0.001808842,0.03710045653517555
32,128,16384,0.003630715,0.03696729927851676
32,128,32768,0.01319889,0.02033772961211132
32,128,65536,0.033484535,0.01603339906019301
32,128,131072,0.058864315,0.01824096354472145
32,128,262144,0.109555123,0.019601855113612534
32,256,2,1.6718e-5,0.001960043067352554
32,256,4,1.7292e-5,0.0037899606754568586
32,256,8,1.8865e-5,0.006947892923403128
32,256,16,2.094e-5,0.012518815663801338
32,256,32,2.2861e-5,0.022933729933073795
32,256,64,2.9551e-5,0.035483604615749044
32,256,128,4.3373e-5,0.04835155511493325
32,256,256,7.091e-5,0.05914968269637569
32,256,512,0.000126656,0.06623143001515917
32,256,1024,0.000335537,0.05000109078879527
32,256,2048,0.000498265,0.06734254262290147
32,256,4096,0.000936915,0.07162748381656821
32,256,8192,0.00185755,0.07225524373502733
32,256,16384,0.006517293,0.041188182885133436
32,256,32768,0.012950954,0.041454159438756404
32,256,65536,0.033725618,0.031837572969011275
32,256,131072,0.059316944,0.036203544943245895
32,512,2,1.6596e-5,0.00394890335020487
32,512,4,1.7593e-5,0.007450235889274143
32,512,8,1.8844e-5,0.013911271492252174
32,512,16,2.0982e-5,0.024987513106472212
32,512,32,2.279e-5,0.04601035541904344
32,512,64,2.9659e-5,0.07070878991199973
32,512,128,4.3714e-5,0.09594875783501852
32,512,256,7.1482e-5,0.11735273215634705
32,512,512,0.000127472,0.13161491150997864
32,512,1024,0.000392145,0.08556638998329699
32,512,2048,0.000508864,0.1318797635517545
32,512,4096,0.000933062,0.1438465268117231
32,512,8192,0.003292302,0.08153427480225083
32,512,16384,0.006507003,0.08250663354542791
32,512,32768,0.013383256,0.08023023874010929
32,512,65536,0.033699476,0.06372454123619015
32,1024,2,1.7163e-5,0.007636893317019169
32,1024,4,1.7593e-5,0.014900471778548287
32,1024,8,1.9209e-5,0.027293872663855488
32,1024,16,2.1267e-5,0.04930530869422109
32,1024,32,2.3343e-5,0.08984072312898943
32,1024,64,3.0225e-5,0.13876936311000826
32,1024,128,4.5084e-5,0.18606618756099724
32,1024,256,7.4022e-5,0.2266517521817838
32,1024,512,0.000132241,0.2537369802103735
32,1024,1024,0.000345908,0.19400784023497578
32,1024,2048,0.000513908,0.2611707309479518
32,1024,4096,0.001684086,0.15939533729275107
32,1024,8192,0.00329138,0.16311422928984196
32,1024,16384,0.006919827,0.15516888269027537
32,1024,32768,0.01292737,0.166119144729361
32,2048,2,1.722e-5,0.015223228803716607
32,2048,4,1.8295e-5,0.028657447389997266
32,2048,8,1.948e-5,0.05382833675564682
32,2048,16,2.1801e-5,0.09619522040273383
32,2048,32,2.3389e-5,0.17932806019923894
32,2048,64,3.0503e-5,0.27500927777595646
32,2048,128,4.517e-5,0.37142386539738764
32,2048,256,7.4489e-5,0.4504615715072024
32,2048,512,0.00013104,0.5121250305250306
32,2048,1024,0.000407668,0.3292329248309899
32,2048,2048,0.000928714,0.28903995848022107
32,2048,4096,0.0016845,0.3187123253190858
32,2048,8192,0.003320286,0.3233883538948151
32,2048,16384,0.006652206,0.32282278209664583
32,4096,2,1.7977e-5,0.029164376703565666
32,4096,4,1.9221e-5,0.05455366526195307
32,4096,8,2.0537e-5,0.10211579101134538
32,4096,16,2.1527e-5,0.19483922515910254
32,4096,32,2.601e-5,0.3225147251057286
32,4096,64,3.512e-5,0.47771116173120726
32,4096,128,5.2604e-5,0.6378684510683599
32,4096,256,8.8669e-5,0.7568469701925137
32,4096,512,0.000300141,0.4471822510086926
32,4096,1024,0.00059485,0.45126579137597717
32,4096,2048,0.000879512,0.6104190869482167
32,4096,4096,0.001718437,0.6248363041531345
32,4096,8192,0.003424609,0.6270741121103169
32,8192,2,1.9894e-5,0.052708153212023726
32,8192,4,2.126e-5,0.09864308560677329
32,8192,8,2.1813e-5,0.1922846009260533
32,8192,16,2.6181e-5,0.3204082349795654
32,8192,32,3.4444e-5,0.48708674950644526
32,8192,64,5.1383e-5,0.653025942432322
32,8192,128,8.6383e-5,0.7768758204739358
32,8192,256,0.000294967,0.45502625039411193
32,8192,512,0.000495152,0.5421273790674379
32,8192,1024,0.000816309,0.6576809908992796
32,8192,2048,0.001791561,0.5993331089480067
32,8192,4096,0.003459614,0.6207292628599607
32,16384,2,2.2041e-5,0.0951477700648791
32,16384,4,2.3247e-5,0.18042345248849315
32,16384,8,2.7497e-5,0.30507357166236315
32,16384,16,3.5444e-5,0.4733443177970883
32,16384,32,5.0783e-5,0.6607414292184393
32,16384,64,8.2953e-5,0.8089986377828409
32,16384,128,0.000282544,0.47503301432697204
32,16384,256,0.000386213,0.6950451072335733
32,16384,512,0.000670168,0.8010989960726266
32,16384,1024,0.001583888,0.6779152465325832
32,16384,2048,0.003370611,0.637119990411234
32,32768,2,2.7064e-5,0.1549772391368608
32,32768,4,3.0876e-5,0.2716870060888716
32,32768,8,3.8822e-5,0.4321574365050744
32,32768,16,5.36e-5,0.6260155223880597
32,32768,32,8.5367e-5,0.7861218503637237
32,32768,64,0.000283835,0.47287236598728133
32,32768,128,0.000447207,0.6002487796479036
32,32768,256,0.000649469,0.8266305427972698
32,32768,512,0.001181702,0.9086401004652611
32,32768,1024,0.002946832,0.7287431546827238
32,65536,2,3.7961e-5,0.2209796369958642
32,65536,4,4.5707e-5,0.3670601002034699
32,65536,8,6.0738e-5,0.5524454542461062
32,65536,16,9.2425e-5,0.7260899540167703
32,65536,32,0.000294269,0.4561055632771376
32,65536,64,0.000368778,0.7279052871917522
32,65536,128,0.000584235,0.9189297320427567
32,65536,256,0.001081934,0.9924282109629607
32,65536,512,0.002268459,0.9466706905436686
32,131072,2,6.059e-5,0.2768974418220828
32,131072,4,7.605e-5,0.44121541091387245
32,131072,8,0.000107704,0.6230860877961821
32,131072,16,0.000310485,0.4322840974604248
32,131072,32,0.000465483,0.5766815458351863
32,131072,64,0.000649766,0.8262527002028422
32,131072,128,0.001072992,1.0006988160209955
32,131072,256,0.002123413,1.0113358296289983
32,262144,2,0.000104684,0.320530663711742
32,262144,4,0.000134978,0.49718371882825346
32,262144,8,0.000344041,0.3901213169360629
32,262144,16,0.000498083,0.5389371972141189
32,262144,32,0.000610344,0.8796202010669393
32,262144,64,0.001094055,0.9814331308755044
32,262144,128,0.002157856,0.9951932140050124
32,524288,2,0.000333751,0.20107464546922704
32,524288,4,0.000411248,0.3263668832432012
32,524288,8,0.000490067,0.5477525644452698
32,524288,16,0.000711932,0.7541042009630133
32,524288,32,0.001164721,0.9218875799440381
32,524288,64,0.0021679,0.990582429078832
32,1048576,2,0.000550234,0.24392845225849366
32,1048576,4,0.000591366,0.4539243987648935
32,1048576,8,0.000756828,0.7093697801878367
32,1048576,16,0.001262508,0.8504831842649709
32,1048576,32,0.002270423,0.9458517853281084
32,2097152,2,0.00073657,0.364439844142444
32,2097152,4,0.001061809,0.5056191009870891
32,2097152,8,0.001480585,0.7252145766707079
32,2097152,16,0.002481506,0.8653953075269615
32,4194304,2,0.001520434,0.35310372696217
32,4194304,4,0.001933856,0.555233597537769
32,4194304,8,0.002985751,0.7192440521664398
32,8388608,2,0.002849305,0.3768434140957181
32,8388608,4,0.00388658,0.5525381306958818
32,16777216,2,0.005720472,0.3754032268665942
64,2,2,1.572e-5,3.256997455470738e-5
64,2,4,1.6389e-5,6.248093233266216e-5
64,2,8,1.7327e-5,0.00011819703353148266
64,2,16,1.9682e-5,0.00020810893201910377
64,2,32,2.1539e-5,0.00038033334880913685
64,2,64,2.7277e-5,0.0006006525644315725
64,2,128,3.9341e-5,0.0008329223964820416
64,2,256,6.4321e-5,0.0010188896316910498
64,2,512,0.000113043,0.0011594879824491566
64,2,1024,0.000363613,0.0007209423205440949
64,2,2048,0.00060801,0.0008623016068814658
64,2,4096,0.000881288,0.0011898221693702853
64,2,8192,0.001697609,0.0012353563158536505
64,2,16384,0.003221296,0.001302054825138702
64,2,32768,0.006441216,0.0013023329756368985
64,2,65536,0.030604199,0.0005481998074839339
64,2,131072,0.066434034,0.0005050789479380403
64,2,262144,0.124761132,0.0005378988064968824
64,2,524288,0.241479173,0.000555814923219072
64,2,1048576,0.474917138,0.0005652258773613682
64,2,2097152,0.941854818,0.0005700145093911915
64,2,4194304,1.875099408,0.0005726319465618433
64,2,8388608,3.74212259,0.0005738677973133959
64,4,2,1.5786e-5,6.48676042062587e-5
64,4,4,1.6749e-5,0.00012227595677353874
64,4,8,1.7551e-5,0.00023337701555466926
64,4,16,1.9676e-5,0.00041634478552551337
64,4,32,2.1424e-5,0.0007647498132935025
64,4,64,2.7828e-5,0.0011775190455656174
64,4,128,4.0667e-5,0.0016115277743625053
64,4,256,6.6162e-5,0.001981076751005109
64,4,512,0.000117475,0.0022314875505426686
64,4,1024,0.000373143,0.0014050591864245075
64,4,2048,0.000528757,0.001983096204872938
64,4,4096,0.000874308,0.0023986421261157397
64,4,8192,0.001757062,0.0023871121223952257
64,4,16384,0.003400728,0.002466709481028768
64,4,32768,0.006697467,0.0025050091325571292
64,4,65536,0.030711804,0.001092558157768915
64,4,131072,0.06744704,0.0009949860512781584
64,4,262144,0.12664984,0.0010597544221137587
64,4,524288,0.245590477,0.0010930206222939175
